Number,Type,Congress,Title,Url
1746,HR,111,Predisaster Hazard Mitigation Act of 2010,https://api.congress.gov/v3/bill/111/hr/1746?format=xml
4532,HR,111,Social Security Disability Applicants' Access to Professional Representation Act of 2010,https://api.congress.gov/v3/bill/111/hr/4532?format=xml
3961,HR,111,"An Act to extend expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and Intelligence Reform and Terrorism Prevention Act of 2004 until February 28, 2011.",https://api.congress.gov/v3/bill/111/hr/3961?format=xml
1107,HR,111,"To enact certain laws relating to public contracts as title 41, United States Code, ""Public Contracts"".",https://api.congress.gov/v3/bill/111/hr/1107?format=xml
628,HR,111,To establish a pilot program in certain United States district courts to encourage enhancement of expertise in patent cases among district judges.,https://api.congress.gov/v3/bill/111/hr/628?format=xml
81,HR,111,Shark Conservation Act of 2009,https://api.congress.gov/v3/bill/111/hr/81?format=xml
847,HR,111,James Zadroga 9/11 Health and Compensation Act of 2010,https://api.congress.gov/v3/bill/111/hr/847?format=xml
4058,S,111,Helping Heroes Keep Their Homes Act of 2010,https://api.congress.gov/v3/bill/111/s/4058?format=xml
3386,S,111,Restore Online Shoppers' Confidence Act,https://api.congress.gov/v3/bill/111/s/3386?format=xml
6517,HR,111,Omnibus Trade Act of 2010,https://api.congress.gov/v3/bill/111/hr/6517?format=xml
6398,HR,111,To require the Federal Deposit Insurance Corporation to fully insure Interest on Lawyers Trust Accounts.,https://api.congress.gov/v3/bill/111/hr/6398?format=xml
4005,S,111,Preserving Foreign Criminal Assets for Forfeiture Act of 2010,https://api.congress.gov/v3/bill/111/s/4005?format=xml
3998,S,111,Criminal History Background Checks Pilot Extension Act of 2010,https://api.congress.gov/v3/bill/111/s/3998?format=xml
3984,S,111,Museum and Library Services Act of 2010,https://api.congress.gov/v3/bill/111/s/3984?format=xml
3860,S,111,A bill to require reports on the management of Arlington National Cemetery.,https://api.congress.gov/v3/bill/111/s/3860?format=xml
3794,S,111,FOR VETS Act of 2010,https://api.congress.gov/v3/bill/111/s/3794?format=xml
3199,S,111,Early Hearing Detection and Intervention Act of 2010,https://api.congress.gov/v3/bill/111/s/3199?format=xml
2906,S,111,"A bill to amend the Act of August 9, 1955, to modify a provision relating to leases involving certain Indian tribes.",https://api.congress.gov/v3/bill/111/s/2906?format=xml
1609,S,111,Longline Catcher Processor Subsector Single Fishery Cooperative Act,https://api.congress.gov/v3/bill/111/s/1609?format=xml
1448,S,111,"A bill to amend the Act of August 9, 1955, to authorize the Coquille Indian Tribe, the Confederated Tribes of Siletz Indians, the Confederated Tribes of the Coos, Lower Umpqua, and Siuslaw, the Klamath Tribes, and the Burns Paiute Tribe to obtain 99-year lease authority for trust land.",https://api.congress.gov/v3/bill/111/s/1448?format=xml
1405,S,111,Longfellow House-Washington's Headquarters National Historic Site Designation Act,https://api.congress.gov/v3/bill/111/s/1405?format=xml
1275,S,111,"National Foundation on Fitness, Sports, and Nutrition Establishment Act",https://api.congress.gov/v3/bill/111/s/1275?format=xml
30,S,111,Truth in Caller ID Act of 2009,https://api.congress.gov/v3/bill/111/s/30?format=xml
6516,HR,111,To make technical corrections to provisions of law enacted by the Coast Guard Authorization Act of 2010.,https://api.congress.gov/v3/bill/111/hr/6516?format=xml
6473,HR,111,"Airport and Airway Extension Act of 2010, Part IV",https://api.congress.gov/v3/bill/111/hr/6473?format=xml
6278,HR,111,Kingman and Heritage Islands Act of 2010,https://api.congress.gov/v3/bill/111/hr/6278?format=xml
6198,HR,111,Bankruptcy Technical Corrections Act of 2010,https://api.congress.gov/v3/bill/111/hr/6198?format=xml
5591,HR,111,"To designate the airport traffic control tower located at Spokane International Airport in Spokane, Washington, as the ""Ray Daves Airport Traffic Control Tower"".",https://api.congress.gov/v3/bill/111/hr/5591?format=xml
4337,HR,111,Regulated Investment Company Modernization Act of 2010,https://api.congress.gov/v3/bill/111/hr/4337?format=xml
2941,HR,111,To reauthorize and enhance Johanna's Law to increase public awareness and knowledge with respect to gynecologic cancers.,https://api.congress.gov/v3/bill/111/hr/2941?format=xml
1061,HR,111,Hoh Indian Tribe Safe Homelands Act,https://api.congress.gov/v3/bill/111/hr/1061?format=xml
3082,HR,111,"Continuing Appropriations and Surface Transportation Extensions Act, 2011",https://api.congress.gov/v3/bill/111/hr/3082?format=xml
2965,HR,111,"Don't Ask, Don't Tell Repeal Act of 2010",https://api.congress.gov/v3/bill/111/hr/2965?format=xml
3817,S,111,CAPTA Reauthorization Act of 2010,https://api.congress.gov/v3/bill/111/s/3817?format=xml
3987,S,111,Red Flag Program Clarification Act of 2010,https://api.congress.gov/v3/bill/111/s/3987?format=xml
3789,S,111,Social Security Number Protection Act of 2010,https://api.congress.gov/v3/bill/111/s/3789?format=xml
105,HJRES,111,"Making further continuing appropriations for fiscal year 2011, and for other purposes.",https://api.congress.gov/v3/bill/111/hjres/105?format=xml
6399,HR,111,"To improve certain administrative operations of the Office of the Architect of the Capitol, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/6399?format=xml
6184,HR,111,"To amend the Water Resources Development Act of 2000 to extend and modify the program allowing the Secretary of the Army to accept and expend funds contributed by non-Federal public entities to expedite the evaluation of permits, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/6184?format=xml
3237,HR,111,"To enact certain laws relating to national and commercial space programs as title 51, United States Code, ""National and Commercial Space Programs"".",https://api.congress.gov/v3/bill/111/hr/3237?format=xml
2480,HR,111,Truth in Fur Labeling Act of 2010,https://api.congress.gov/v3/bill/111/hr/2480?format=xml
4853,HR,111,"Tax Relief, Unemployment Insurance Reauthorization, and Job Creation Act of 2010",https://api.congress.gov/v3/bill/111/hr/4853?format=xml
2847,S,111,CALM Act,https://api.congress.gov/v3/bill/111/s/2847?format=xml
6118,HR,111,"To designate the facility of the United States Postal Service located at 2 Massachusetts Avenue, NE, in Washington, D.C., as the ""Dorothy I. Height Post Office"".",https://api.congress.gov/v3/bill/111/hr/6118?format=xml
4994,HR,111,Medicare and Medicaid Extenders Act of 2010,https://api.congress.gov/v3/bill/111/hr/4994?format=xml
3250,S,111,Federal Buildings Personnel Training Act of 2010,https://api.congress.gov/v3/bill/111/s/3250?format=xml
1421,S,111,Asian Carp Prevention and Control Act,https://api.congress.gov/v3/bill/111/s/1421?format=xml
1338,S,111,"A bill to require the accreditation of English language training programs, and for other purposes.",https://api.congress.gov/v3/bill/111/s/1338?format=xml
6387,HR,111,"To designate the facility of the United States Postal Service located at 337 West Clark Street in Eureka, California, as the ""Sam Sacco Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/6387?format=xml
6237,HR,111,"To designate the facility of the United States Postal Service located at 1351 2nd Street in Napa, California, as the ""Tom Kongsgaard Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/6237?format=xml
6166,HR,111,American Eagle Palladium Bullion Coin Act of 2010,https://api.congress.gov/v3/bill/111/hr/6166?format=xml
6162,HR,111,"Coin Modernization, Oversight, and Continuity Act of 2010",https://api.congress.gov/v3/bill/111/hr/6162?format=xml
5773,HR,111,"To designate the Federal building located at 6401 Security Boulevard in Baltimore, Maryland, commonly known as the Social Security Administration  Operations Building, as the ""Robert M. Ball Federal Building"".",https://api.congress.gov/v3/bill/111/hr/5773?format=xml
5758,HR,111,"To designate the facility of the United States Postal Service located at 2 Government Center in Fall River, Massachusetts, as the ""Sergeant Robert Barrett Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5758?format=xml
5706,HR,111,"To designate the building occupied by the Government Printing Office located at 31451 East United Avenue in Pueblo, Colorado, as the ""Frank Evans Government Printing Office Building"".",https://api.congress.gov/v3/bill/111/hr/5706?format=xml
5651,HR,111,"To designate the Federal building and United States courthouse located at 515 9th Street in Rapid City, South Dakota, as the ""Andrew W. Bogue Federal Building and United States Courthouse"".",https://api.congress.gov/v3/bill/111/hr/5651?format=xml
4387,HR,111,"To designate the Federal building located at 100 North Palafox Street in Pensacola, Florida, as the ""Winston E. Arnow Federal Building"".",https://api.congress.gov/v3/bill/111/hr/4387?format=xml
3307,S,111,"Healthy, Hunger-Free Kids Act of 2010",https://api.congress.gov/v3/bill/111/s/3307?format=xml
3689,S,111,"Copyright Cleanup, Clarification, and Corrections Act of 2010",https://api.congress.gov/v3/bill/111/s/3689?format=xml
5566,HR,111,Animal Crush Video Prohibition Act of 2010,https://api.congress.gov/v3/bill/111/hr/5566?format=xml
5283,HR,111,Help HAITI Act of 2010,https://api.congress.gov/v3/bill/111/hr/5283?format=xml
1722,HR,111,Telework Enhancement Act of 2010,https://api.congress.gov/v3/bill/111/hr/1722?format=xml
730,HR,111,Nuclear Forensics and Attribution Act,https://api.congress.gov/v3/bill/111/hr/730?format=xml
4783,HR,111,Claims Resolution Act of 2010,https://api.congress.gov/v3/bill/111/hr/4783?format=xml
101,HJRES,111,"Making further continuing appropriations for fiscal year 2011, and for other purposes.",https://api.congress.gov/v3/bill/111/hjres/101?format=xml
40,SJRES,111,A joint resolution appointing the day for the convening of the first session of the One Hundred Twelfth Congress.,https://api.congress.gov/v3/bill/111/sjres/40?format=xml
3567,S,111,"A bill to designate the facility of the United States Postal Service located at 100 Broadway in Lynbrook, New York, as the ""Navy Corpsman Jeffrey L. Wiener Post Office Building"".",https://api.congress.gov/v3/bill/111/s/3567?format=xml
1376,S,111,International Adoption Simplification Act,https://api.congress.gov/v3/bill/111/s/1376?format=xml
5712,HR,111,Physician Payment and Therapy Relief Act of 2010,https://api.congress.gov/v3/bill/111/hr/5712?format=xml
3774,S,111,A bill to extend the deadline for Social Services Block Grant expenditures of supplemental funds appropriated following disasters occurring in 2008.,https://api.congress.gov/v3/bill/111/s/3774?format=xml
3802,S,111,Mount Stevens and Ted Stevens Icefield Designation Act,https://api.congress.gov/v3/bill/111/s/3802?format=xml
1510,S,111,United States Secret Service Uniformed Division Modernization Act of 2010,https://api.congress.gov/v3/bill/111/s/1510?format=xml
4462,HR,111,To accelerate the income tax benefits for charitable cash contributions for the relief of victims of the earthquake in Haiti.,https://api.congress.gov/v3/bill/111/hr/4462?format=xml
3619,HR,111,Coast Guard Authorization Act of 2010,https://api.congress.gov/v3/bill/111/hr/3619?format=xml
6200,HR,111,WIPA and PABSS Extension Act of 2010,https://api.congress.gov/v3/bill/111/hr/6200?format=xml
5450,HR,111,"To designate the facility of the United States Postal Service located at 3894 Crenshaw Boulevard in Los Angeles, California, as the ""Tom Bradley Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5450?format=xml
5390,HR,111,"To designate the facility of the United States Postal Service located at 13301 Smith Road in Cleveland, Ohio, as the ""David John Donafee Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5390?format=xml
5341,HR,111,"To designate the facility of the United States Postal Service located at 100 Orndorf Drive in Brighton, Michigan, as the ""Joyce Rogers Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5341?format=xml
4543,HR,111,"To designate the facility of the United States Postal Service located at 4285 Payne Avenue in San Jose, California, as the ""Anthony J. Cortese Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/4543?format=xml
3219,HR,111,Veterans' Benefits Act of 2010,https://api.congress.gov/v3/bill/111/hr/3219?format=xml
946,HR,111,Plain Writing Act of 2010,https://api.congress.gov/v3/bill/111/hr/946?format=xml
3397,S,111,Secure and Responsible Drug Disposal Act of 2010,https://api.congress.gov/v3/bill/111/s/3397?format=xml
1132,S,111,Law Enforcement Officers Safety Act Improvements Act of 2010,https://api.congress.gov/v3/bill/111/s/1132?format=xml
3980,HR,111,Redundancy Elimination and Enhanced Performance for Preparedness Grants Act,https://api.congress.gov/v3/bill/111/hr/3980?format=xml
3689,HR,111,"To provide for an extension of the legislative authority of the Vietnam Veterans Memorial Fund, Inc. to establish a Vietnam Veterans Memorial visitor center, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/3689?format=xml
3553,HR,111,Indian Veterans Housing Opportunity Act of 2010,https://api.congress.gov/v3/bill/111/hr/3553?format=xml
2923,HR,111,Combat Methamphetamine Enhancement Act of 2010,https://api.congress.gov/v3/bill/111/hr/2923?format=xml
3729,S,111,National Aeronautics and Space Administration Authorization Act of 2010,https://api.congress.gov/v3/bill/111/s/3729?format=xml
3847,S,111,Security Cooperation Act of 2010,https://api.congress.gov/v3/bill/111/s/3847?format=xml
3828,S,111,A bill to make technical corrections in the Twenty-First Century Communications and Video Accessibility Act of 2010 and the amendments made by that Act.,https://api.congress.gov/v3/bill/111/s/3828?format=xml
3751,S,111,Stem Cell Therapeutic and Research Reauthorization Act of 2010,https://api.congress.gov/v3/bill/111/s/3751?format=xml
2868,S,111,Federal Supply Schedules Usage Act of 2010,https://api.congress.gov/v3/bill/111/s/2868?format=xml
1177,HR,111,5-Star Generals Commemorative Coin Act,https://api.congress.gov/v3/bill/111/hr/1177?format=xml
714,HR,111,"To authorize the Secretary of the Interior to lease certain lands in Virgin Islands National Park, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/714?format=xml
3304,S,111,Twenty-First Century Communications and Video Accessibility Act of 2010,https://api.congress.gov/v3/bill/111/s/3304?format=xml
2701,HR,111,Intelligence Authorization Act for Fiscal Year 2010,https://api.congress.gov/v3/bill/111/hr/2701?format=xml
553,HR,111,Reducing Over-Classification Act,https://api.congress.gov/v3/bill/111/hr/553?format=xml
3717,S,111,"A bill to amend the Securities Exchange Act of 1934, the Investment Company Act of 1940, and the Investment Advisers Act of 1940 to provide for certain disclosures under section 552 of title 5, United States Code, (commonly referred to as the Freedom of Information Act), and for other purposes.",https://api.congress.gov/v3/bill/111/s/3717?format=xml
2781,S,111,Rosa's Law,https://api.congress.gov/v3/bill/111/s/2781?format=xml
1674,S,111,Improving Access to Clinical Trials Act of 2009,https://api.congress.gov/v3/bill/111/s/1674?format=xml
1055,S,111,"A bill to grant the congressional gold medal, collectively, to the 100th Infantry Battalion and the 442nd Regimental Combat Team, United States Army, in recognition of their dedicated service during World War II.",https://api.congress.gov/v3/bill/111/s/1055?format=xml
846,S,111,"A bill to award a congressional gold medal to Dr. Muhammad Yunus, in recognition of his contributions to the fight against global poverty.",https://api.congress.gov/v3/bill/111/s/846?format=xml
1517,HR,111,"To allow certain U.S. Customs and Border Protection employees who serve under an overseas limited appointment for at least 2 years, and whose service is rated fully successful or higher throughout that time, to be converted to a permanent appointment in the competitive service.",https://api.congress.gov/v3/bill/111/hr/1517?format=xml
3839,S,111,"A bill to provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.",https://api.congress.gov/v3/bill/111/s/3839?format=xml
3814,S,111,National Flood Insurance Program Reextension Act of 2010,https://api.congress.gov/v3/bill/111/s/3814?format=xml
6190,HR,111,"Airport and Airway Extension Act of 2010, Part III",https://api.congress.gov/v3/bill/111/hr/6190?format=xml
5682,HR,111,"To improve the operation of certain facilities and programs of the House of Representatives, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/5682?format=xml
4667,HR,111,Veterans' Compensation Cost-of-Living Adjustment Act of 2010,https://api.congress.gov/v3/bill/111/hr/4667?format=xml
4505,HR,111,To enable State homes to furnish nursing home care to parents any of whose children died while serving in the Armed Forces.,https://api.congress.gov/v3/bill/111/hr/4505?format=xml
3978,HR,111,First Responder Anti-Terrorism Training Resources Act,https://api.congress.gov/v3/bill/111/hr/3978?format=xml
3940,HR,111,"To clarify the availability of existing funds for political status education in the Territory of Guam, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/3940?format=xml
3562,HR,111,"An act to designate the federally occupied building located at 1220 Echelon Parkway in Jackson, Mississippi, as the 'James Chaney, Andrew Goodman, Michael Schwerner, and Roy K. Moore Federal Building'.",https://api.congress.gov/v3/bill/111/hr/3562?format=xml
3081,HR,111,"Continuing Appropriations Act, 2011",https://api.congress.gov/v3/bill/111/hr/3081?format=xml
1454,HR,111,Multinational Species Conservation Funds Semipostal Stamp Act of 2010,https://api.congress.gov/v3/bill/111/hr/1454?format=xml
5297,HR,111,Small Business Jobs Act of 2010,https://api.congress.gov/v3/bill/111/hr/5297?format=xml
3656,S,111,Mandatory Price Reporting Act of 2010,https://api.congress.gov/v3/bill/111/s/3656?format=xml
6102,HR,111,"To amend the National Defense Authorization Act for Fiscal Year 2010 to extend the authority of the Secretary of the Navy to enter into multiyear contracts for F/A-18E, F/A-18F, and EA-18G aircraft.",https://api.congress.gov/v3/bill/111/hr/6102?format=xml
5552,HR,111,Firearms Excise Tax Improvement Act of 2010,https://api.congress.gov/v3/bill/111/hr/5552?format=xml
5395,HR,111,"To designate the facility of the United States Postal Service located at 151 North Maitland Avenue in Maitland, Florida, as the ""Paula Hawkins Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5395?format=xml
5278,HR,111,"To designate the facility of the United States Postal Service located at 405 West Second Street in Dixon, Illinois, as the ""President Ronald W. Reagan Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5278?format=xml
4275,HR,111,"To designate the annex building under construction for the Elbert P. Tuttle United States Court of Appeals Building in Atlanta, Georgia, as the ""John C. Godbold Federal Building"".",https://api.congress.gov/v3/bill/111/hr/4275?format=xml
3509,HR,111,Agricultural Credit Act of 2010,https://api.congress.gov/v3/bill/111/hr/3509?format=xml
2097,HR,111,Star-Spangled Banner Commemorative Coin Act,https://api.congress.gov/v3/bill/111/hr/2097?format=xml
511,HR,111,"To authorize the Secretary of Agriculture to terminate certain easements held by the Secretary on land owned by the Village of Caseyville, Illinois, and to terminate associated contractual arrangements with the Village.",https://api.congress.gov/v3/bill/111/hr/511?format=xml
6080,HR,111,"Making emergency supplemental appropriations for border security for the fiscal year ending September 30, 2010, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/6080?format=xml
5981,HR,111,"To increase the flexibility of the Secretary of Housing and Urban Development with respect to the amount of premiums charged for FHA single family housing mortgage insurance, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/5981?format=xml
5872,HR,111,General and Special Risk Insurance Funds Availability Act of 2010,https://api.congress.gov/v3/bill/111/hr/5872?format=xml
4380,HR,111,United States Manufacturing Enhancement Act of 2010,https://api.congress.gov/v3/bill/111/hr/4380?format=xml
1586,HR,111,FAA Air Transportation Modernization and Safety Improvement Act,https://api.congress.gov/v3/bill/111/hr/1586?format=xml
1749,S,111,Cell Phone Contraband Act of 2010,https://api.congress.gov/v3/bill/111/s/1749?format=xml
5874,HR,111,"United States Patent and Trademark Office Supplemental Appropriations Act, 2010",https://api.congress.gov/v3/bill/111/hr/5874?format=xml
2765,HR,111,SPEECH Act,https://api.congress.gov/v3/bill/111/hr/2765?format=xml
1053,S,111,A bill to amend the National Law Enforcement Museum Act to extend the termination date.,https://api.congress.gov/v3/bill/111/s/1053?format=xml
4684,HR,111,National September 11 Memorial & Museum Commemorative Medal Act of 2010,https://api.congress.gov/v3/bill/111/hr/4684?format=xml
1789,S,111,Fair Sentencing Act of 2010,https://api.congress.gov/v3/bill/111/s/1789?format=xml
5099,HR,111,"To designate the facility of the United States Postal Service located at 15 South Main Street in Sharon, Massachusetts, as the ""Michael C. Rothberg Post Office"".",https://api.congress.gov/v3/bill/111/hr/5099?format=xml
5051,HR,111,"To designate the facility of the United States Postal Service located at 23 Genesee Street in Hornell, New York, as the ""Zachary Smith Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/5051?format=xml
4861,HR,111,"To designate the facility of the United States Postal Service located at 1343 West Irving Park Road in Chicago, Illinois, as the ""Steve Goodman Post Office Building"".",https://api.congress.gov/v3/bill/111/hr/4861?format=xml
5900,HR,111,Airline Safety and Federal Aviation Administration Extension Act of 2010,https://api.congress.gov/v3/bill/111/hr/5900?format=xml
3372,S,111,A bill to modify the date on which the Administrator of the Environmental Protection Agency and applicable States may require permits for discharges from certain vessels.,https://api.congress.gov/v3/bill/111/s/3372?format=xml
5849,HR,111,"To provide for an additional temporary extension of programs under the Small Business Act and the Small Business Investment Act of 1958, and for other purposes.",https://api.congress.gov/v3/bill/111/hr/5849?format=xml
5610,HR,111,Independent Living Centers Technical Adjustment Act,https://api.congress.gov/v3/bill/111/hr/5610?format=xml
4899,HR,111,"Supplemental Appropriations Act, 2010",https://api.congress.gov/v3/bill/111/hr/4899?format=xml
725,HR,111,Indian Arts and Crafts Amendments Act of 2010,https://api.congress.gov/v3/bill/111/hr/725?format=xml
83,HJRES,111,"Approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and for other purposes.",https://api.congress.gov/v3/bill/111/hjres/83?format=xml
5502,HR,111,To amend the effective date of the gift card provisions of the Credit Card Accountability Responsibility and Disclosure Act of 2009.,https://api.congress.gov/v3/bill/111/hr/5502?format=xml
4840,HR,111,"An act to designate the facility of the United States Postal Service located at 1981 Cleveland Avenue in Columbus, Ohio, as the ""Clarence D. Lumpkin Post Office"".",https://api.congress.gov/v3/bill/111/hr/4840?format=xml
3360,HR,111,Cruise Vessel Security and Safety Act of 2010,https://api.congress.gov/v3/bill/111/hr/3360?format=xml
689,HR,111,Shasta-Trinity National Forest Administrative Jurisdiction Transfer Act,https://api.congress.gov/v3/bill/111/hr/689?format=xml
4213,HR,111,Unemployment Compensation Extension Act of 2010,https://api.congress.gov/v3/bill/111/hr/4213?format=xml
1508,S,111,Improper Payments Elimination and Recovery Act of 2010,https://api.congress.gov/v3/bill/111/s/1508?format=xml
