Number,Type,Congress,Title,Url
1472,HR,116,"To rename the Homestead National Monument of America near Beatrice, Nebraska, as the Homestead National Historical Park.",https://api.congress.gov/v3/bill/116/hr/1472?format=xml
4044,HR,116,Protect and Restore America's Estuaries Act,https://api.congress.gov/v3/bill/116/hr/4044?format=xml
1590,HR,116,Terrorist and Foreign Fighter Travel Exercise Act of 2019,https://api.congress.gov/v3/bill/116/hr/1590?format=xml
3005,HR,116,"To designate the facility of the United States Postal Service located at 13308 Midland Road in Poway, California, as the ""Ray Chavez Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/3005?format=xml
3201,S,116,Temporary Reauthorization and Study of the Emergency Scheduling of Fentanyl Analogues Act,https://api.congress.gov/v3/bill/116/s/3201?format=xml
3418,S,116,STORM Act,https://api.congress.gov/v3/bill/116/s/3418?format=xml
5671,HR,116,Merchant Mariners of World War II Congressional Gold Medal Act of 2020,https://api.congress.gov/v3/bill/116/hr/5671?format=xml
4996,S,116,Bankruptcy Administration Improvement Act of 2020,https://api.congress.gov/v3/bill/116/s/4996?format=xml
578,S,116,ALS Disability Insurance Access Act of 2019,https://api.congress.gov/v3/bill/116/s/578?format=xml
2330,S,116,"Empowering Olympic, Paralympic, and Amateur Athletes Act of 2020",https://api.congress.gov/v3/bill/116/s/2330?format=xml
504,S,116,LEGION Act,https://api.congress.gov/v3/bill/116/s/504?format=xml
212,S,116,Indian Community Economic Enhancement Act of 2020,https://api.congress.gov/v3/bill/116/s/212?format=xml
1079,HR,116,CASES Act,https://api.congress.gov/v3/bill/116/hr/1079?format=xml
8611,HR,116,"To designate the facility of the United States Postal Service located at 4755 Southeast Dixie Highway in Port Salerno, Florida, as the ""Joseph Bullock Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/8611?format=xml
1327,HR,116,"Never Forget the Heroes: James Zadroga, Ray Pfeifer, and Luis Alvarez Permanent Authorization of the September 11th Victim Compensation Fund Act",https://api.congress.gov/v3/bill/116/hr/1327?format=xml
107,HJRES,116,"Further Additional Continuing Appropriations Act, 2021",https://api.congress.gov/v3/bill/116/hjres/107?format=xml
1923,HR,116,Circulating Collectible Coin Redesign Act of 2020,https://api.congress.gov/v3/bill/116/hr/1923?format=xml
945,S,116,Holding Foreign Companies Accountable Act,https://api.congress.gov/v3/bill/116/s/945?format=xml
1957,HR,116,Great American Outdoors Act,https://api.congress.gov/v3/bill/116/hr/1957?format=xml
6074,HR,116,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020",https://api.congress.gov/v3/bill/116/hr/6074?format=xml
3401,HR,116,"Emergency Supplemental Appropriations for Humanitarian Assistance and Security at the Southern Border Act, 2019",https://api.congress.gov/v3/bill/116/hr/3401?format=xml
8900,HR,116,"Further Continuing Appropriations Act, 2021, and Other Extensions Act",https://api.congress.gov/v3/bill/116/hr/8900?format=xml
7105,HR,116,"Johnny Isakson and David P. Roe, M.D. Veterans Health Care and Benefits Improvement Act of 2020",https://api.congress.gov/v3/bill/116/hr/7105?format=xml
2157,HR,116,"Additional Supplemental Appropriations for Disaster Relief Act, 2019",https://api.congress.gov/v3/bill/116/hr/2157?format=xml
7010,HR,116,Paycheck Protection Program Flexibility Act of 2020,https://api.congress.gov/v3/bill/116/hr/7010?format=xml
1520,HR,116,"Further Extension of Continuing Appropriations Act, 2021",https://api.congress.gov/v3/bill/116/hr/1520?format=xml
8810,HR,116,National Landslide Preparedness Act,https://api.congress.gov/v3/bill/116/hr/8810?format=xml
3744,S,116,Uyghur Human Rights Policy Act of 2020,https://api.congress.gov/v3/bill/116/s/3744?format=xml
6322,HR,116,Student Veteran Coronavirus Response Act of 2020,https://api.congress.gov/v3/bill/116/hr/6322?format=xml
6201,HR,116,Families First Coronavirus Response Act,https://api.congress.gov/v3/bill/116/hr/6201?format=xml
2710,S,116,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,https://api.congress.gov/v3/bill/116/s/2710?format=xml
4378,HR,116,"Continuing Appropriations Act, 2020, and Health Extenders Act of 2019",https://api.congress.gov/v3/bill/116/hr/4378?format=xml
4334,HR,116,Supporting Older Americans Act of 2020,https://api.congress.gov/v3/bill/116/hr/4334?format=xml
3877,HR,116,Bipartisan Budget Act of 2019,https://api.congress.gov/v3/bill/116/hr/3877?format=xml
4998,HR,116,Secure and Trusted Communications Networks Act of 2019,https://api.congress.gov/v3/bill/116/hr/4998?format=xml
5430,HR,116,United States-Mexico-Canada Agreement Implementation Act,https://api.congress.gov/v3/bill/116/hr/5430?format=xml
1838,S,116,Hong Kong Human Rights and Democracy Act of 2019,https://api.congress.gov/v3/bill/116/s/1838?format=xml
1822,S,116,Broadband DATA Act,https://api.congress.gov/v3/bill/116/s/1822?format=xml
8337,HR,116,"Continuing Appropriations Act, 2021 and Other Extensions Act",https://api.congress.gov/v3/bill/116/hr/8337?format=xml
8247,HR,116,Veterans COMPACT Act of 2020,https://api.congress.gov/v3/bill/116/hr/8247?format=xml
1790,S,116,National Defense Authorization Act for Fiscal Year 2020,https://api.congress.gov/v3/bill/116/s/1790?format=xml
785,S,116,Commander John Scott Hannon Veterans Mental Health Care Improvement Act of 2019,https://api.congress.gov/v3/bill/116/s/785?format=xml
7440,HR,116,Hong Kong Autonomy Act,https://api.congress.gov/v3/bill/116/hr/7440?format=xml
3151,HR,116,Taxpayer First Act,https://api.congress.gov/v3/bill/116/hr/3151?format=xml
3055,HR,116,"Further Continuing Appropriations Act, 2020, and Further Health Extenders Act of 2019",https://api.congress.gov/v3/bill/116/hr/3055?format=xml
4116,S,116,"A bill to extend the authority for commitments for the paycheck protection program and separate amounts authorized for other loans under section 7(a) of the Small Business Act, and for other purposes.",https://api.congress.gov/v3/bill/116/s/4116?format=xml
4091,S,116,Emergency Aid for Returning Americans Affected by Coronavirus Act,https://api.congress.gov/v3/bill/116/s/4091?format=xml
110,HJRES,116,"Extension of Continuing Appropriations Act, 2021",https://api.congress.gov/v3/bill/116/hjres/110?format=xml
1865,HR,116,"Further Consolidated Appropriations Act, 2020",https://api.congress.gov/v3/bill/116/hr/1865?format=xml
893,S,116,Secure 5G and Beyond Act of 2020,https://api.congress.gov/v3/bill/116/s/893?format=xml
3607,S,116,Safeguarding America's First Responders Act of 2020,https://api.congress.gov/v3/bill/116/s/3607?format=xml
6395,HR,116,William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021,https://api.congress.gov/v3/bill/116/hr/6395?format=xml
3503,S,116,"A bill to authorize the Secretary of Veterans Affairs to treat certain programs of education converted to distance learning by reason of emergencies and health-related situations in the same manner as programs of education pursued at educational institutions, and for other purposes.",https://api.congress.gov/v3/bill/116/s/3503?format=xml
133,HR,116,"Consolidated Appropriations Act, 2021",https://api.congress.gov/v3/bill/116/hr/133?format=xml
24,S,116,Government Employee Fair Treatment Act of 2019,https://api.congress.gov/v3/bill/116/s/24?format=xml
47,S,116,"John D. Dingell, Jr. Conservation, Management, and Recreation Act",https://api.congress.gov/v3/bill/116/s/47?format=xml
266,HR,116,Paycheck Protection Program and Health Care Enhancement Act,https://api.congress.gov/v3/bill/116/hr/266?format=xml
299,HR,116,Blue Water Navy Vietnam Veterans Act of 2019,https://api.congress.gov/v3/bill/116/hr/299?format=xml
28,HJRES,116,"Further Additional Continuing Appropriations Act, 2019",https://api.congress.gov/v3/bill/116/hjres/28?format=xml
31,HJRES,116,"Consolidated Appropriations Act, 2019",https://api.congress.gov/v3/bill/116/hjres/31?format=xml
748,HR,116,CARES Act,https://api.congress.gov/v3/bill/116/hr/748?format=xml
457,S,116,President George H.W. Bush and First Spouse Barbara Bush Coin Act,https://api.congress.gov/v3/bill/116/s/457?format=xml
1158,HR,116,"Consolidated Appropriations Act, 2020",https://api.congress.gov/v3/bill/116/hr/1158?format=xml
483,S,116,Pesticide Registration Improvement Extension Act of 2018,https://api.congress.gov/v3/bill/116/s/483?format=xml
881,S,116,PROSWIFT Act,https://api.congress.gov/v3/bill/116/s/881?format=xml
991,HR,116,Extension of the Caribbean Basin Economic Recovery Act,https://api.congress.gov/v3/bill/116/hr/991?format=xml
2476,HR,116,Securing American Nonprofit Organizations Against Terrorism Act of 2019,https://api.congress.gov/v3/bill/116/hr/2476?format=xml
1982,S,116,Save Our Seas 2.0 Act,https://api.congress.gov/v3/bill/116/s/1982?format=xml
4672,HR,116,"To designate the facility of the United States Postal Service located at 21701 Stevens Creek Boulevard in Cupertino, California, as the ""Petty Officer 2nd Class (SEAL) Matthew G. Axelson Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/4672?format=xml
4183,HR,116,Identifying Barriers and Best Practices Study Act,https://api.congress.gov/v3/bill/116/hr/4183?format=xml
1839,HR,116,Medicaid Services Investment and Accountability Act of 2019,https://api.congress.gov/v3/bill/116/hr/1839?format=xml
982,S,116,Not Invisible Act of 2019,https://api.congress.gov/v3/bill/116/s/982?format=xml
6192,HR,116,1921 Silver Dollar Coin Anniversary Act,https://api.congress.gov/v3/bill/116/hr/6192?format=xml
1310,S,116,Organization of American States Legislative Engagement Act of 2020,https://api.congress.gov/v3/bill/116/s/1310?format=xml
1678,S,116,Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019,https://api.congress.gov/v3/bill/116/s/1678?format=xml
3196,HR,116,Vera C. Rubin Observatory Designation Act,https://api.congress.gov/v3/bill/116/hr/3196?format=xml
3051,S,116,America's Conservation Enhancement Act,https://api.congress.gov/v3/bill/116/s/3051?format=xml
3253,HR,116,Sustaining Excellence in Medicaid Act of 2019,https://api.congress.gov/v3/bill/116/hr/3253?format=xml
5307,HR,116,"To designate the facility of the United States Postal Service located at 115 Nicol Avenue in Thomasville, Alabama, as the ""Postmaster Robert Ingram Post Office"".",https://api.congress.gov/v3/bill/116/hr/5307?format=xml
2904,S,116,IOGAN Act,https://api.congress.gov/v3/bill/116/s/2904?format=xml
227,S,116,Savanna's Act,https://api.congress.gov/v3/bill/116/s/227?format=xml
259,HR,116,Medicaid Extenders Act of 2019,https://api.congress.gov/v3/bill/116/hr/259?format=xml
5036,S,116,Secret Service Overtime Pay Extension Act,https://api.congress.gov/v3/bill/116/s/5036?format=xml
4902,S,116,"A bill to designate the United States courthouse located at 351 South West Temple in Salt Lake City, Utah, as the ""Orrin G. Hatch United States Courthouse"".",https://api.congress.gov/v3/bill/116/s/4902?format=xml
4762,S,116,"A bill to designate the airport traffic control tower located at Piedmont Triad International Airport in Greensboro, North Carolina, as the ""Senator Kay Hagan Airport Traffic Control Tower"".",https://api.congress.gov/v3/bill/116/s/4762?format=xml
4075,S,116,RLF Act,https://api.congress.gov/v3/bill/116/s/4075?format=xml
4148,S,116,"A bill to extend the Chemical Facility Anti-Terrorism Standards Program of the Department of Homeland Security, and for other purposes.",https://api.congress.gov/v3/bill/116/s/4148?format=xml
4684,S,116,"A bill to designate the facility of the United States Postal Service located at 440 Arapahoe Street in Thermopolis, Wyoming, as the ""Robert L. Brown Post Office"".",https://api.congress.gov/v3/bill/116/s/4684?format=xml
4209,S,116,Protecting Nonprofits from Catastrophic Cash Flow Strain Act of 2020,https://api.congress.gov/v3/bill/116/s/4209?format=xml
5076,S,116,A bill to authorize the Sergeant at Arms and Doorkeeper of the Senate to delegate authority to approve payroll and personnel actions.,https://api.congress.gov/v3/bill/116/s/5076?format=xml
4126,S,116,"A bill to designate the facility of the United States Postal Service located at 104 East Main Street in Port Washington, Wisconsin, as the ""Joseph G. Demler Post Office"".",https://api.congress.gov/v3/bill/116/s/4126?format=xml
3703,S,116,Promoting Alzheimer's Awareness to Prevent Elder Abuse Act,https://api.congress.gov/v3/bill/116/s/3703?format=xml
3312,S,116,Crisis Stabilization and Community Reentry Act of 2020,https://api.congress.gov/v3/bill/116/s/3312?format=xml
3257,S,116,"A bill to designate the facility of the United States Postal Service located at 311 West Wisconsin Avenue in Tomahawk, Wisconsin, as the ""Einar 'Sarge' H. Ingman, Jr. Post Office Building"".",https://api.congress.gov/v3/bill/116/s/3257?format=xml
3989,S,116,United States Semiquincentennial Commission Amendments Act of 2020,https://api.congress.gov/v3/bill/116/s/3989?format=xml
4072,S,116,"A bill to designate the clinic of the Department of Veterans Affairs in Bend, Oregon, as the ""Robert D. Maxwell Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/116/s/4072?format=xml
3147,S,116,Improving Safety and Security for Veterans Act of 2019,https://api.congress.gov/v3/bill/116/s/3147?format=xml
3105,S,116,"A bill to designate the facility of the United States Postal Service located at 456 North Meridian Street in Indianapolis, Indiana, as the ""Richard G. Lugar Post Office"".",https://api.congress.gov/v3/bill/116/s/3105?format=xml
3084,S,116,"A bill to amend title 38, United States Code, to modify the limitation on pay for certain high-level employees and officers of the Department of Veterans Affairs.",https://api.congress.gov/v3/bill/116/s/3084?format=xml
2746,S,116,Law Enforcement Suicide Data Collection Act,https://api.congress.gov/v3/bill/116/s/2746?format=xml
3462,S,116,"A bill to designate the facility of the United States Postal Service located at 909 West Holiday Drive in Fate, Texas, as the ""Ralph Hall Post Office"".",https://api.congress.gov/v3/bill/116/s/3462?format=xml
3461,S,116,"A bill to designate the facility of the United States Postal Service located at 2600 Wesley Street in Greenville, Texas, as the ""Audie Murphy Post Office Building"".",https://api.congress.gov/v3/bill/116/s/3461?format=xml
3414,S,116,Major Medical Facility Authorization Act of 2020,https://api.congress.gov/v3/bill/116/s/3414?format=xml
3587,S,116,Department of Veterans Affairs Website Accessibility Act of 2019,https://api.congress.gov/v3/bill/116/s/3587?format=xml
2193,S,116,CHARGE Act,https://api.congress.gov/v3/bill/116/s/2193?format=xml
2163,S,116,Commission on the Social Status of Black Men and Boys Act,https://api.congress.gov/v3/bill/116/s/2163?format=xml
2638,S,116,Friendly Airports for Mothers Improvement Act,https://api.congress.gov/v3/bill/116/s/2638?format=xml
2683,S,116,Child Care Protection Improvement Act of 2020,https://api.congress.gov/v3/bill/116/s/2683?format=xml
2047,S,116,"A bill to provide for a 2-week extension of the Medicaid community mental health services demonstration program, and for other purposes.",https://api.congress.gov/v3/bill/116/s/2047?format=xml
2661,S,116,National Suicide Hotline Designation Act of 2020,https://api.congress.gov/v3/bill/116/s/2661?format=xml
2174,S,116,Missing Persons and Unidentified Remains Act of 2019,https://api.congress.gov/v3/bill/116/s/2174?format=xml
2249,S,116,A bill to allow the Deputy Administrator of the Federal Aviation Administration on the date of enactment of this Act to continue to serve as such Deputy Administrator.,https://api.congress.gov/v3/bill/116/s/2249?format=xml
2107,S,116,Protecting America's Food and Agriculture Act of 2019,https://api.congress.gov/v3/bill/116/s/2107?format=xml
2472,S,116,Neil A. Armstrong Test Facility Act,https://api.congress.gov/v3/bill/116/s/2472?format=xml
1869,S,116,Secure Federal LEASEs Act,https://api.congress.gov/v3/bill/116/s/1869?format=xml
2216,S,116,TEAM Veteran Caregivers Act,https://api.congress.gov/v3/bill/116/s/2216?format=xml
2730,S,116,Drone Advisory Committee for the 21st Century Act,https://api.congress.gov/v3/bill/116/s/2730?format=xml
2258,S,116,Criminal Antitrust Anti-Retaliation Act of 2019,https://api.congress.gov/v3/bill/116/s/2258?format=xml
1380,S,116,Due Process Protections Act,https://api.congress.gov/v3/bill/116/s/1380?format=xml
1646,S,116,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in St. Augustine, Florida, as the ""Leo C. Chase Jr. Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/116/s/1646?format=xml
1436,S,116,A bill to make technical corrections to the computation of average pay under Public Law 110-279.,https://api.congress.gov/v3/bill/116/s/1436?format=xml
1749,S,116,Protecting Affordable Mortgages for Veterans Act of 2019,https://api.congress.gov/v3/bill/116/s/1749?format=xml
1694,S,116,One Small Step to Protect Human Heritage in Space Act,https://api.congress.gov/v3/bill/116/s/1694?format=xml
1693,S,116,National Flood Insurance Program Extension Act of 2019,https://api.congress.gov/v3/bill/116/s/1693?format=xml
1689,S,116,"A bill to permit States to transfer certain funds from the clean water revolving fund of a State to the drinking water revolving fund of the State in certain circumstances, and for other purposes.",https://api.congress.gov/v3/bill/116/s/1689?format=xml
900,S,116,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Bozeman, Montana, as the ""Travis W. Atkins Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/116/s/900?format=xml
832,S,116,"A bill to nullify the Supplemental Treaty Between the United States of America and the Confederated Tribes and Bands of Indians of Middle Oregon, concluded on November 15, 1865.",https://api.congress.gov/v3/bill/116/s/832?format=xml
862,S,116,Rebuilding Small Businesses After Disasters Act,https://api.congress.gov/v3/bill/116/s/862?format=xml
863,S,116,"A bill to amend title 38, United States Code, to clarify the grade and pay of podiatrists of the Department of Veterans Affairs.",https://api.congress.gov/v3/bill/116/s/863?format=xml
910,S,116,National Sea Grant College Program Amendments Act of 2020,https://api.congress.gov/v3/bill/116/s/910?format=xml
979,S,116,FACE Act,https://api.congress.gov/v3/bill/116/s/979?format=xml
998,S,116,Supporting and Treating Officers In Crisis Act of 2019,https://api.congress.gov/v3/bill/116/s/998?format=xml
1014,S,116,Route 66 Centennial Commission Act,https://api.congress.gov/v3/bill/116/s/1014?format=xml
1069,S,116,Digital Coast Act,https://api.congress.gov/v3/bill/116/s/1069?format=xml
1130,S,116,Scarlett's Sunshine on Sudden Unexpected Death Act,https://api.congress.gov/v3/bill/116/s/1130?format=xml
1153,S,116,Stop Student Debt Relief Scams Act of 2019,https://api.congress.gov/v3/bill/116/s/1153?format=xml
1196,S,116,"A bill to designate the facility of the United States Postal Service located at 1715 Linnerud Drive in Sun Prairie, Wisconsin, as the ""Fire Captain Cory Barr Post Office Building"".",https://api.congress.gov/v3/bill/116/s/1196?format=xml
1321,S,116,Defending the Integrity of Voting Systems Act,https://api.congress.gov/v3/bill/116/s/1321?format=xml
1342,S,116,Great Lakes Environmental Sensitivity Index Act of 2020,https://api.congress.gov/v3/bill/116/s/1342?format=xml
1379,S,116,Pandemic and All-Hazards Preparedness and Advancing Innovation Act of 2019,https://api.congress.gov/v3/bill/116/s/1379?format=xml
693,S,116,National POW/MIA Flag Act,https://api.congress.gov/v3/bill/116/s/693?format=xml
760,S,116,Support for Veterans in Effective Apprenticeships Act of 2019,https://api.congress.gov/v3/bill/116/s/760?format=xml
743,S,116,Merrill's Marauders Congressional Gold Medal Act,https://api.congress.gov/v3/bill/116/s/743?format=xml
744,S,116,Effective Prosecution of Possession of Biological Toxins and Agents Act of 2019,https://api.congress.gov/v3/bill/116/s/744?format=xml
737,S,116,Building Blocks of STEM Act,https://api.congress.gov/v3/bill/116/s/737?format=xml
490,S,116,B-47 Ridge Designation Act,https://api.congress.gov/v3/bill/116/s/490?format=xml
239,S,116,Christa McAuliffe Commemorative Coin Act of 2019,https://api.congress.gov/v3/bill/116/s/239?format=xml
256,S,116,Esther Martinez Native American Languages Programs Reauthorization Act,https://api.congress.gov/v3/bill/116/s/256?format=xml
252,S,116,A bill to authorize the honorary appointment of Robert J. Dole to the grade of colonel in the regular Army.,https://api.congress.gov/v3/bill/116/s/252?format=xml
461,S,116,HBCU PARTNERS Act,https://api.congress.gov/v3/bill/116/s/461?format=xml
371,S,116,BUILD Act,https://api.congress.gov/v3/bill/116/s/371?format=xml
216,S,116,Spokane Tribe of Indians of the Spokane Reservation Equitable Compensation Act,https://api.congress.gov/v3/bill/116/s/216?format=xml
327,S,116,Wounded Veterans Recreation Act,https://api.congress.gov/v3/bill/116/s/327?format=xml
151,S,116,Pallone-Thune TRACED Act,https://api.congress.gov/v3/bill/116/s/151?format=xml
163,S,116,Alaska Remote Generator Reliability and Protection Act,https://api.congress.gov/v3/bill/116/s/163?format=xml
50,S,116,Columbia River In-Lieu and Treaty Fishing Access Sites Improvement Act,https://api.congress.gov/v3/bill/116/s/50?format=xml
153,S,116,Supporting Veterans in STEM Careers Act,https://api.congress.gov/v3/bill/116/s/153?format=xml
134,S,116,Combat Online Predators Act,https://api.congress.gov/v3/bill/116/s/134?format=xml
49,S,116,"A bill to designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation.",https://api.congress.gov/v3/bill/116/s/49?format=xml
199,S,116,Leech Lake Band of Ojibwe Reservation Restoration Act,https://api.congress.gov/v3/bill/116/s/199?format=xml
8906,HR,116,Lifespan Respite Care Reauthorization Act of 2020,https://api.congress.gov/v3/bill/116/hr/8906?format=xml
65,SJRES,116,A joint resolution providing for the reappointment of John Fahey as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/116/sjres/65?format=xml
66,SJRES,116,A joint resolution providing for the appointment of Denise O'Leary as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/116/sjres/66?format=xml
67,SJRES,116,A joint resolution providing for the reappointment of Risa Lavizzo-Mourey as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/116/sjres/67?format=xml
7810,HR,116,"To designate the facility of the United States Postal Service located at 3519 East Walnut Street in Pearland, Texas, as the ""Tom Reid Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/7810?format=xml
7502,HR,116,"To designate the facility of the United States Postal Service located at 101 South 16th Street in Clarinda, Iowa, as the ""Jessie Field Shambaugh Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/7502?format=xml
7460,HR,116,Peace Corps Commemorative Work Extension Act,https://api.congress.gov/v3/bill/116/hr/7460?format=xml
6535,HR,116,"To deem an urban Indian organization and employees thereof to be a part of the Public Health Service for the purposes of certain claims for personal injury, and for other purposes.",https://api.congress.gov/v3/bill/116/hr/6535?format=xml
8354,HR,116,Servicemembers and Veterans Initiative Act of 2020,https://api.congress.gov/v3/bill/116/hr/8354?format=xml
7347,HR,116,"To designate the medical center of the Department of Veterans Affairs in Ann Arbor, Michigan, as the ""Lieutenant Colonel Charles S. Kettles Department of Veterans Affairs Medical Center"".",https://api.congress.gov/v3/bill/116/hr/7347?format=xml
7259,HR,116,Patents for Humanity Program Improvement Act,https://api.congress.gov/v3/bill/116/hr/7259?format=xml
7088,HR,116,"To designate the facility of the United States Postal Service located at 111 James Street in Reidsville, Georgia, as the ""Senator Jack Hill Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/7088?format=xml
8472,HR,116,Impact Aid Coronavirus Relief Act,https://api.congress.gov/v3/bill/116/hr/8472?format=xml
8276,HR,116,To authorize the President to posthumously award the Medal of Honor to Alwyn C. Cashe for acts of valor during Operation Iraqi Freedom.,https://api.congress.gov/v3/bill/116/hr/8276?format=xml
6435,HR,116,Combating Pandemic Scams Act of 2020,https://api.congress.gov/v3/bill/116/hr/6435?format=xml
6418,HR,116,"To designate the facility of the United States Postal Service located at 509 Fairhope Avenue in Fairhope, Alabama, as the ""William 'Jack' Jackson Edwards III Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/6418?format=xml
7898,HR,116,"To amend the Health Information Technology for Economic and Clinical Health Act to require the Secretary of Health and Human Services to consider certain recognized security practices of covered entities and business associates when making certain determinations, and for other purposes.",https://api.congress.gov/v3/bill/116/hr/7898?format=xml
5597,HR,116,"To designate the facility of the United States Postal Service located at 305 Northwest 5th Street in Oklahoma City, Oklahoma, as the ""Clara Luper Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/5597?format=xml
5954,HR,116,"To designate the facility of the United States Postal Service located at 108 West Maple Street in Holly, Michigan, as the ""Holly Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/116/hr/5954?format=xml
5901,HR,116,Information Technology Modernization Centers of Excellence Program Act,https://api.congress.gov/v3/bill/116/hr/5901?format=xml
5852,HR,116,Weir Farm National Historical Park Redesignation Act,https://api.congress.gov/v3/bill/116/hr/5852?format=xml
5663,HR,116,Safeguarding Therapeutics Act,https://api.congress.gov/v3/bill/116/hr/5663?format=xml
5972,HR,116,Mary Ann Shadd Cary Post Office Dedication Act,https://api.congress.gov/v3/bill/116/hr/5972?format=xml
6237,HR,116,PRC for Native Veterans Act,https://api.congress.gov/v3/bill/116/hr/6237?format=xml
6168,HR,116,Veterans' Compensation Cost-of-Living Adjustment Act of 2020,https://api.congress.gov/v3/bill/116/hr/6168?format=xml
6161,HR,116,"To designate the facility of the United States Postal Service located at 1585 Yanceyville Street, Greensboro, North Carolina, as the ""J. Howard Coble Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/6161?format=xml
6100,HR,116,STOP FGM Act of 2020,https://api.congress.gov/v3/bill/116/hr/6100?format=xml
6016,HR,116,"To designate the facility of the United States Postal Service located at 14955 West Bell Road in Surprise, Arizona, as the ""Marc Lee Memorial Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/6016?format=xml
5983,HR,116,"To designate the facility of the United States Postal Service located at 4150 Chicago Avenue in Riverside, California, as the ""Woodie Rucker-Hughes Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/5983?format=xml
4981,HR,116,"To designate the facility of the United States Postal Service located at 2505 Derita Avenue in Charlotte, North Carolina, as the ""Julius L. Chambers Civil Rights Memorial Post Office"".",https://api.congress.gov/v3/bill/116/hr/4981?format=xml
4983,HR,116,"To designate the Department of Veterans Affairs community-based outpatient clinic in Gilbert, Arizona, as the ""Staff Sergeant Alexander W. Conrad Veterans Affairs Health Care Clinic"".",https://api.congress.gov/v3/bill/116/hr/4983?format=xml
4988,HR,116,"To designate the facility of the United States Postal Service located at 14 Walnut Street in Bordentown, New Jersey, as the ""Clara Barton Post Office Building"".",https://api.congress.gov/v3/bill/116/hr/4988?format=xml
