Number,Type,Congress,Title,Url
4045,HR,112,"To modify the Department of Defense Program Guidance relating to the award of Post-Deployment/Mobilization Respite Absence administrative absence days to members of the reserve components to exempt any member whose qualified mobilization commenced before October 1, 2011, and continued on or after that date, from the changes to the program guidance that took effect on that date.",https://api.congress.gov/v3/bill/112/hr/4045?format=xml
1302,S,112,"A bill to authorize the Administrator of General Services to convey a parcel of real property in Tracy, California, to the City of Tracy.",https://api.congress.gov/v3/bill/112/s/1302?format=xml
3248,HR,112,"To designate the facility of the United States Postal Service located at 112 South 5th Street in Saint Charles, Missouri, as the ""Lance Corporal Drew W. Weaver Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3248?format=xml
3247,HR,112,"To designate the facility of the United States Postal Service located at 1100 Town and Country Commons in Chesterfield, Missouri, as the ""Lance Corporal Matthew P. Pathenos Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3247?format=xml
3246,HR,112,"To designate the facility of the United States Postal Service located at 15455 Manchester Road in Ballwin, Missouri, as the ""Specialist Peter J. Navarro Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3246?format=xml
3004,HR,112,"To designate the facility of the United States Postal Service located at 260 California Drive in Yountville, California, as the ""Private First Class Alejandro R. Ruiz Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3004?format=xml
2767,HR,112,"To designate the facility of the United States Postal Service located at 8 West Silver Street in Westfield, Massachusetts, as the ""William T. Trant Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/2767?format=xml
2668,HR,112,Brian A. Terry Memorial Act,https://api.congress.gov/v3/bill/112/hr/2668?format=xml
2660,HR,112,"To designate the facility of the United States Postal Service located at 122 North Holderrieth Boulevard in Tomball, Texas, as the ""Tomball Veterans Post Office"".",https://api.congress.gov/v3/bill/112/hr/2660?format=xml
2244,HR,112,"To designate the facility of the United States Postal Service located at 67 Castle Street in Geneva, New York, as the ""Corporal Steven Blaine Riccione Post Office"".",https://api.congress.gov/v3/bill/112/hr/2244?format=xml
2213,HR,112,"To designate the facility of the United States Postal Service located at 801 West Eastport Street in Iuka, Mississippi, as the ""Sergeant Jason W. Vaughn Post Office"".",https://api.congress.gov/v3/bill/112/hr/2213?format=xml
2079,HR,112,"To designate the facility of the United States Postal Service located at 10 Main Street in East Rockaway, New York, as the ""John J. Cook Post Office"".",https://api.congress.gov/v3/bill/112/hr/2079?format=xml
1423,HR,112,"To designate the facility of the United States Postal Service located at 115 4th Avenue Southwest in Ardmore, Oklahoma, as the ""Specialist Micheal E. Phillips Post Office"".",https://api.congress.gov/v3/bill/112/hr/1423?format=xml
3606,HR,112,Jumpstart Our Business Startups,https://api.congress.gov/v3/bill/112/hr/3606?format=xml
298,HR,112,"To designate the facility of the United States Postal Service located at 500 East Whitestone Boulevard in Cedar Park, Texas, as the ""Army Specialist Matthew Troy Morris Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/298?format=xml
3800,HR,112,Airport and Airway Extension Act of 2012,https://api.congress.gov/v3/bill/112/hr/3800?format=xml
2038,S,112,STOCK Act,https://api.congress.gov/v3/bill/112/s/2038?format=xml
886,HR,112,United States Marshals Service 225th Anniversary Commemorative Coin Act,https://api.congress.gov/v3/bill/112/hr/886?format=xml
473,HR,112,HALE Scouts Act,https://api.congress.gov/v3/bill/112/hr/473?format=xml
4281,HR,112,Surface Transportation Extension Act of 2012,https://api.congress.gov/v3/bill/112/hr/4281?format=xml
1710,S,112,"A bill to designate the United States courthouse located at 222 West 7th Avenue, Anchorage, Alaska, as the James M. Fitzgerald United States Courthouse.",https://api.congress.gov/v3/bill/112/s/1710?format=xml
1134,S,112,St. Croix River Crossing Project Authorization Act,https://api.congress.gov/v3/bill/112/s/1134?format=xml
4105,HR,112,"To apply the countervailing duty provisions of the Tariff Act of 1930 to nonmarket economy countries, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/4105?format=xml
347,HR,112,Federal Restricted Buildings and Grounds Improvement Act of 2011,https://api.congress.gov/v3/bill/112/hr/347?format=xml
1162,HR,112,"To provide the Quileute Indian Tribe Tsunami and Flood Protection, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/1162?format=xml
285,S,112,A bill for the relief of Sopuruchi Chukwueke.,https://api.congress.gov/v3/bill/112/s/285?format=xml
44,SJRES,112,A joint resolution granting the consent of Congress to the State and Province Emergency Management Assistance Memorandum of Understanding.,https://api.congress.gov/v3/bill/112/sjres/44?format=xml
2318,S,112,Department of State Rewards Program Update and Technical Corrections Act of 2012,https://api.congress.gov/v3/bill/112/s/2318?format=xml
3677,S,112,A bill to make a technical correction to the Flood Disaster Protection Act of 1973.,https://api.congress.gov/v3/bill/112/s/3677?format=xml
3662,S,112,Lieutenant Ryan Patrick Jones Post Office Designation Act,https://api.congress.gov/v3/bill/112/s/3662?format=xml
3630,S,112,"A bill to designate the facility of the United States Postal Service located at 218 North Milwaukee Street in Waterford, Wisconsin, as the ""Captain Rhett W. Schiller Post Office"".",https://api.congress.gov/v3/bill/112/s/3630?format=xml
3472,S,112,Uninterrupted Scholars Act (USA),https://api.congress.gov/v3/bill/112/s/3472?format=xml
3454,S,112,Intelligence Authorization Act for Fiscal Year 2013,https://api.congress.gov/v3/bill/112/s/3454?format=xml
3331,S,112,Intercountry Adoption Universal Accreditation Act of 2012,https://api.congress.gov/v3/bill/112/s/3331?format=xml
6655,HR,112,Protect our Kids Act of 2012,https://api.congress.gov/v3/bill/112/hr/6655?format=xml
6621,HR,112,"To correct and improve certain provisions of the Leahy-Smith America Invents Act and title 35, United States Code.",https://api.congress.gov/v3/bill/112/hr/6621?format=xml
6586,HR,112,Space Exploration Sustainability Act,https://api.congress.gov/v3/bill/112/hr/6586?format=xml
6364,HR,112,World War I Centennial Commission Act,https://api.congress.gov/v3/bill/112/hr/6364?format=xml
6328,HR,112,Clothe a Homeless Hero Act,https://api.congress.gov/v3/bill/112/hr/6328?format=xml
6060,HR,112,Endangered Fish Recovery Programs Extension Act of 2012,https://api.congress.gov/v3/bill/112/hr/6060?format=xml
6029,HR,112,Foreign and Economic Espionage Penalty Enhancement Act of 2012,https://api.congress.gov/v3/bill/112/hr/6029?format=xml
4606,HR,112,"To authorize the issuance of right-of-way permits for natural gas pipelines in Glacier National Park, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/4606?format=xml
4365,HR,112,"To amend title 5, United States Code, to make clear that accounts in the Thrift Savings Fund are subject to certain Federal tax levies.",https://api.congress.gov/v3/bill/112/hr/4365?format=xml
4212,HR,112,Drywall Safety Act of 2012,https://api.congress.gov/v3/bill/112/hr/4212?format=xml
2076,HR,112,Investigative Assistance for Violent Crimes Act of 2012,https://api.congress.gov/v3/bill/112/hr/2076?format=xml
1464,HR,112,North Korean Child Welfare Act of 2012,https://api.congress.gov/v3/bill/112/hr/1464?format=xml
443,HR,112,"To provide for the conveyance of certain property from the United States to the Maniilaq Association located in Kotzebue, Alaska.",https://api.congress.gov/v3/bill/112/hr/443?format=xml
49,SJRES,112,A joint resolution providing for the appointment of Barbara Barrett as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/112/sjres/49?format=xml
3666,S,112,"A bill to amend the Animal Welfare Act to modify the definition of ""exhibitor"".",https://api.congress.gov/v3/bill/112/s/3666?format=xml
3202,S,112,Dignified Burial and Other Veterans' Benefits Improvement Act of 2012,https://api.congress.gov/v3/bill/112/s/3202?format=xml
925,S,112,Mt. Andrea Lawrence Designation Act of 2011,https://api.congress.gov/v3/bill/112/s/925?format=xml
6671,HR,112,Video Privacy Protection Act Amendments Act of 2012,https://api.congress.gov/v3/bill/112/hr/6671?format=xml
6587,HR,112,"To designate the facility of the United States Postal Service located at 225 Simi Village Drive in Simi Valley, California, as the ""Postal Inspector Terry Asbury Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/6587?format=xml
6379,HR,112,"To designate the facility of the United States Postal Service located at 6239 Savannah Highway in Ravenel, South Carolina, as the ""Representative Curtis B. Inabinett, Sr. Post Office"".",https://api.congress.gov/v3/bill/112/hr/6379?format=xml
6260,HR,112,"To designate the facility of the United States Postal Service located at 211 Hope Street in Mountain View, California, as the ""Lieutenant Kenneth M. Ballard Memorial Post Office"".",https://api.congress.gov/v3/bill/112/hr/6260?format=xml
6014,HR,112,Katie Sepich Enhanced DNA Collection Act of 2012,https://api.congress.gov/v3/bill/112/hr/6014?format=xml
4389,HR,112,"To designate the facility of the United States Postal Service located at 19 East Merced Street in Fowler, California, as the ""Cecil E. Bolt Post Office"".",https://api.congress.gov/v3/bill/112/hr/4389?format=xml
5859,HR,112,"To repeal an obsolete provision in title 49, United States Code, requiring motor vehicle insurance cost reporting.",https://api.congress.gov/v3/bill/112/hr/5859?format=xml
4073,HR,112,"To authorize the Secretary of Agriculture to accept the quitclaim, disclaimer, and relinquishment of a railroad right of way within and adjacent to Pike National Forest in El Paso County, Colorado, originally granted to the Mt. Manitou Park and Incline Railway Company pursuant to the Act of March 3, 1875.",https://api.congress.gov/v3/bill/112/hr/4073?format=xml
4057,HR,112,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to develop a comprehensive policy to improve outreach and transparency to veterans and members of the Armed Forces through the provision of information on institutions of higher learning, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/4057?format=xml
3892,HR,112,"To designate the facility of the United States Postal Service located at 8771 Auburn Folsom Road in Roseville, California, as the ""Lance Corporal Victor A. Dew Post Office"".",https://api.congress.gov/v3/bill/112/hr/3892?format=xml
4053,HR,112,Improper Payments Elimination and Recovery Improvement Act of 2012,https://api.congress.gov/v3/bill/112/hr/4053?format=xml
3869,HR,112,"To designate the facility of the United States Postal Service located at 600 East Capitol Avenue in Little Rock, Arkansas, as the ""Sidney 'Sid' Sanders McMath Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3869?format=xml
3641,HR,112,Pinnacles National Park Act,https://api.congress.gov/v3/bill/112/hr/3641?format=xml
3263,HR,112,Lake Thunderbird Efficient Use Act of 2012,https://api.congress.gov/v3/bill/112/hr/3263?format=xml
2338,HR,112,"To designate the facility of the United States Postal Service located at 600 Florida Avenue in Cocoa, Florida, as the ""Harry T. and Harriette Moore Post Office"".",https://api.congress.gov/v3/bill/112/hr/2338?format=xml
1845,HR,112,Medicare IVIG Access and Strengthening Medicare and Repaying Taxpayers Act of 2012,https://api.congress.gov/v3/bill/112/hr/1845?format=xml
1339,HR,112,"To designate the City of Salem, Massachusetts, as the Birthplace of the National Guard of the United States.",https://api.congress.gov/v3/bill/112/hr/1339?format=xml
8,HR,112,American Taxpayer Relief Act of 2012,https://api.congress.gov/v3/bill/112/hr/8?format=xml
4310,HR,112,National Defense Authorization Act for Fiscal Year 2013,https://api.congress.gov/v3/bill/112/hr/4310?format=xml
5949,HR,112,FISA Amendments Act Reauthorization Act of 2012,https://api.congress.gov/v3/bill/112/hr/5949?format=xml
3687,S,112,"A bill to amend the Federal Water Pollution Control Act to reauthorize the Lake Pontchartrain Basin Restoration Program, to designate certain Federal buildings, and for other purposes.",https://api.congress.gov/v3/bill/112/s/3687?format=xml
3564,S,112,Public Interest Declassification Board Reauthorization Act of 2012,https://api.congress.gov/v3/bill/112/s/3564?format=xml
3642,S,112,Theft of Trade Secrets Clarification Act of 2012,https://api.congress.gov/v3/bill/112/s/3642?format=xml
3315,S,112,GAO Mandates Revision Act of 2012,https://api.congress.gov/v3/bill/112/s/3315?format=xml
3311,S,112,"A bill to designate the United States courthouse located at 2601 2nd Avenue North, Billings, Montana, as the ""James F. Battin United States Courthouse"".",https://api.congress.gov/v3/bill/112/s/3311?format=xml
3193,S,112,Barona Band of Mission Indians Land Transfer Clarification Act of 2012,https://api.congress.gov/v3/bill/112/s/3193?format=xml
2367,S,112,21st Century Language Act of 2012,https://api.congress.gov/v3/bill/112/s/2367?format=xml
2170,S,112,Hatch Act Modernization Act of 2012,https://api.congress.gov/v3/bill/112/s/2170?format=xml
1379,S,112,D.C. Courts and Public Defender Service Act of 2011,https://api.congress.gov/v3/bill/112/s/1379?format=xml
122,HJRES,112,Establishing the date for the counting of the electoral votes for President and Vice President cast by the electors in December 2012.,https://api.congress.gov/v3/bill/112/hjres/122?format=xml
6223,HR,112,"To amend section 1059(e) of the National Defense Authorization Act for Fiscal Year 2006 to clarify that a period of employment abroad by the Chief of Mission or United States Armed Forces as a translator, interpreter, or in a security-related position in an executive or managerial capacity is to be counted as a period of residence and physical presence in the United States for purposes of qualifying for naturalization, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/6223?format=xml
6116,HR,112,"To amend the Revised Organic Act of the Virgin Islands to provide for direct review by the United States Supreme Court of decisions of the Virgin Islands Supreme Court, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/6116?format=xml
5954,HR,112,"To designate the facility of the United States Postal Service located at 320 7th Street in Ellwood City, Pennsylvania, as the ""Sergeant Leslie H. Sabo, Jr. Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/5954?format=xml
5837,HR,112,"To designate the facility of the United States Postal Service located at 26 East Genesee Street in Baldwinsville, New York, as the ""Corporal Kyle Schneider Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/5837?format=xml
5738,HR,112,"To designate the facility of the United States Postal Service located at 15285 Samohin Drive in Macomb, Michigan, as the ""Lance Cpl. Anthony A. DiLisio Clinton-Macomb Carrier Annex"".",https://api.congress.gov/v3/bill/112/hr/5738?format=xml
3912,HR,112,"To designate the facility of the United States Postal Service located at 110 Mastic Road in Mastic Beach, New York, as the ""Brigadier General Nathaniel Woodhull Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3912?format=xml
3870,HR,112,"To designate the facility of the United States Postal Service located at 6083 Highway 36 West in Rose Bud, Arkansas, as the ""Nicky 'Nick' Daniel Bacon Post Office"".",https://api.congress.gov/v3/bill/112/hr/3870?format=xml
3783,HR,112,Countering Iran in the Western Hemisphere Act of 2012,https://api.congress.gov/v3/bill/112/hr/3783?format=xml
3477,HR,112,"To designate the facility of the United States Postal Service located at 133 Hare Road in Crosby, Texas, as the Army First Sergeant David McNerney Post Office Building.",https://api.congress.gov/v3/bill/112/hr/3477?format=xml
3542,S,112,No-Hassle Flying Act of 2012,https://api.congress.gov/v3/bill/112/s/3542?format=xml
1998,S,112,DART Act,https://api.congress.gov/v3/bill/112/s/1998?format=xml
4367,HR,112,To amend the Electronic Fund Transfer Act to limit the fee disclosure requirement for an automatic teller machine to the screen of that machine.,https://api.congress.gov/v3/bill/112/hr/4367?format=xml
4014,HR,112,To amend the Federal Deposit Insurance Act with respect to information provided to the Bureau of Consumer Financial Protection.,https://api.congress.gov/v3/bill/112/hr/4014?format=xml
3319,HR,112,To allow the Pascua Yaqui Tribe to determine the requirements for membership in that tribe.,https://api.congress.gov/v3/bill/112/hr/3319?format=xml
2838,HR,112,Coast Guard and Maritime Transportation Act of 2012,https://api.congress.gov/v3/bill/112/hr/2838?format=xml
3630,HR,112,Middle Class Tax Relief and Job Creation Act of 2012,https://api.congress.gov/v3/bill/112/hr/3630?format=xml
2467,HR,112,"Bridgeport Indian Colony Land Trust, Health, and Economic Development Act of 2012",https://api.congress.gov/v3/bill/112/hr/2467?format=xml
3486,S,112,Patent Law Treaties Implementation Act of 2012,https://api.congress.gov/v3/bill/112/s/3486?format=xml
6582,HR,112,American Energy Manufacturing Technical Corrections Act,https://api.congress.gov/v3/bill/112/hr/6582?format=xml
3187,HR,112,March of Dimes Commemorative Coin Act of 2012,https://api.congress.gov/v3/bill/112/hr/3187?format=xml
6156,HR,112,Russia and Moldova Jackson-Vanik Repeal and Sergei Magnitsky Rule of Law Accountability Act of 2012,https://api.congress.gov/v3/bill/112/hr/6156?format=xml
6634,HR,112,To change the effective date for the Internet publication of certain financial disclosure forms.,https://api.congress.gov/v3/bill/112/hr/6634?format=xml
6063,HR,112,Child Protection Act of 2012,https://api.congress.gov/v3/bill/112/hr/6063?format=xml
915,HR,112,Jaime Zapata Border Enforcement Security Task Force Act,https://api.congress.gov/v3/bill/112/hr/915?format=xml
6570,HR,112,To amend the American Recovery and Reinvestment Act of 2009 and the Emergency Economic Stabilization Act of 2008 to consolidate certain CBO reporting requirements.,https://api.congress.gov/v3/bill/112/hr/6570?format=xml
6131,HR,112,"To extend the Undertaking Spam, Spyware, And Fraud Enforcement With Enforcers beyond Borders Act of 2006, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/6131?format=xml
6118,HR,112,Taking Essential Steps for Testing Act of 2012,https://api.congress.gov/v3/bill/112/hr/6118?format=xml
2453,HR,112,Mark Twain Commemorative Coin Act,https://api.congress.gov/v3/bill/112/hr/2453?format=xml
743,S,112,Whistleblower Protection Enhancement Act of 2012,https://api.congress.gov/v3/bill/112/s/743?format=xml
1956,S,112,European Union Emissions Trading Scheme Prohibition Act of 2011,https://api.congress.gov/v3/bill/112/s/1956?format=xml
4114,HR,112,Veterans' Compensation Cost-of-Living Adjustment Act of 2012,https://api.congress.gov/v3/bill/112/hr/4114?format=xml
2606,HR,112,New York City Natural Gas Supply Enhancement Act,https://api.congress.gov/v3/bill/112/hr/2606?format=xml
3624,S,112,Military Commercial Driver's License Act of 2012,https://api.congress.gov/v3/bill/112/s/3624?format=xml
710,S,112,Hazardous Waste Electronic Manifest Establishment Act,https://api.congress.gov/v3/bill/112/s/710?format=xml
300,S,112,Government Charge Card Abuse Prevention Act of 2012,https://api.congress.gov/v3/bill/112/s/300?format=xml
6433,HR,112,FDA User Fee Corrections Act of 2012,https://api.congress.gov/v3/bill/112/hr/6433?format=xml
6431,HR,112,"To provide flexibility with respect to United States support for assistance provided by international financial institutions for Burma, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/6431?format=xml
6375,HR,112,VA Major Construction Authorization and Expiring Authorities Extension Act of 2012,https://api.congress.gov/v3/bill/112/hr/6375?format=xml
6215,HR,112,To amend the Trademark Act of 1946 to correct an error in the provisions relating to remedies for dilution.,https://api.congress.gov/v3/bill/112/hr/6215?format=xml
6189,HR,112,Reporting Efficiency Improvement Act,https://api.congress.gov/v3/bill/112/hr/6189?format=xml
5512,HR,112,Divisional Realignment Act of 2012,https://api.congress.gov/v3/bill/112/hr/5512?format=xml
4347,HR,112,"To designate the United States courthouse located at 709 West 9th Street in Juneau, Alaska, as the ""Robert Boochever United States Courthouse"".",https://api.congress.gov/v3/bill/112/hr/4347?format=xml
4223,HR,112,SAFE DOSES Act,https://api.congress.gov/v3/bill/112/hr/4223?format=xml
4158,HR,112,To confirm full ownership rights for certain United States astronauts to artifacts from the astronauts' space missions.,https://api.congress.gov/v3/bill/112/hr/4158?format=xml
3556,HR,112,"To designate the new United States courthouse in Buffalo, New York, as the ""Robert H. Jackson United States Courthouse"".",https://api.congress.gov/v3/bill/112/hr/3556?format=xml
2706,HR,112,Billfish Conservation Act of 2012,https://api.congress.gov/v3/bill/112/hr/2706?format=xml
2240,HR,112,Lowell National Historical Park Land Exchange Act of 2012,https://api.congress.gov/v3/bill/112/hr/2240?format=xml
2139,HR,112,Lions Clubs International Century of Service Commemorative Coin Act,https://api.congress.gov/v3/bill/112/hr/2139?format=xml
1791,HR,112,"To designate the United States courthouse under construction at 101 South United States Route 1 in Fort Pierce, Florida, as the ""Alto Lee Adams, Sr., United States Courthouse"".",https://api.congress.gov/v3/bill/112/hr/1791?format=xml
1272,HR,112,Minnesota Chippewa Tribe Judgment Fund Distribution Act of 2012,https://api.congress.gov/v3/bill/112/hr/1272?format=xml
3625,S,112,"A bill to change the effective date for the internet publication of certain information to prevent harm to the national security or endangering the military officers and civilian employees to whom the publication requirement applies, and for other purposes.",https://api.congress.gov/v3/bill/112/s/3625?format=xml
3552,S,112,Pesticide Registration Improvement Extension Act of 2012,https://api.congress.gov/v3/bill/112/s/3552?format=xml
3245,S,112,"A bill to extend by 3 years the authorization of the EB-5 Regional Center Program, the E-Verify Program, the Special Immigrant Nonminister Religious Worker Program, and the Conrad State 30 J-1 Visa Waiver Program.",https://api.congress.gov/v3/bill/112/s/3245?format=xml
117,HJRES,112,"Continuing Appropriations Resolution, 2013",https://api.congress.gov/v3/bill/112/hjres/117?format=xml
6336,HR,112,To direct the Joint Committee on the Library to accept a statue depicting Frederick Douglass from the District of Columbia and to provide for the permanent display of the statue in Emancipation Hall of the United States Capitol.,https://api.congress.gov/v3/bill/112/hr/6336?format=xml
3510,S,112,"A bill to prevent harm to the national security or endangering the military officers and civilian employees to whom internet publication of certain information applies, and for other purposes.",https://api.congress.gov/v3/bill/112/s/3510?format=xml
4240,HR,112,Ambassador James R. Lilley and Congressman Stephen J. Solarz North Korea Human Rights Reauthorization Act of 2012,https://api.congress.gov/v3/bill/112/hr/4240?format=xml
3670,HR,112,To require the Transportation Security Administration to comply with the Uniformed Services Employment and Reemployment Rights Act.,https://api.congress.gov/v3/bill/112/hr/3670?format=xml
1402,HR,112,To authorize the Architect of the Capitol to establish battery recharging stations for privately owned vehicles in parking areas under the jurisdiction of the House of Representatives at no net cost to the Federal Government.,https://api.congress.gov/v3/bill/112/hr/1402?format=xml
3363,S,112,"A bill to provide for the use of National Infantry Museum and Soldier Center Commemorative Coin surcharges, and for other purposes.",https://api.congress.gov/v3/bill/112/s/3363?format=xml
1959,S,112,Haqqani Network Terrorist Designation Act of 2012,https://api.congress.gov/v3/bill/112/s/1959?format=xml
739,S,112,A bill to authorize the Architect of the Capitol to establish battery recharging stations for privately owned vehicles in parking areas under the jurisdiction of the Senate at no net cost to the Federal Government.,https://api.congress.gov/v3/bill/112/s/739?format=xml
679,S,112,Presidential Appointment Efficiency and Streamlining Act of 2011,https://api.congress.gov/v3/bill/112/s/679?format=xml
271,S,112,Wallowa Forest Service Compound Conveyance Act,https://api.congress.gov/v3/bill/112/s/271?format=xml
270,S,112,La Pine Land Conveyance Act,https://api.congress.gov/v3/bill/112/s/270?format=xml
5986,HR,112,"To amend the African Growth and Opportunity Act to extend the third-country fabric program and to add South Sudan to the list of countries eligible for designation under that Act, to make technical corrections to the Harmonized Tariff Schedule of the United States relating to the textile and apparel rules of origin for the Dominican Republic-Central America-United States Free Trade Agreement, to approve the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and for other purposes.",https://api.congress.gov/v3/bill/112/hr/5986?format=xml
3772,HR,112,"To designate the facility of the United States Postal Service located at 150 South Union Street in Canton, Mississippi, as the ""First Sergeant Landres Cheeks Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3772?format=xml
3501,HR,112,"To designate the facility of the United States Postal Service located at 125 Kerr Avenue in Rome City, Indiana, as the ""SPC Nicholas Scott Hartge Post Office"".",https://api.congress.gov/v3/bill/112/hr/3501?format=xml
3412,HR,112,"To designate the facility of the United States Postal Service located at 1421 Veterans Memorial Drive in Abbeville, Louisiana, as the ""Sergeant Richard Franklin Abshire Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3412?format=xml
3276,HR,112,"To designate the facility of the United States Postal Service located at 2810 East Hillsborough Avenue in Tampa, Florida, as the ""Reverend Abe Brown Post Office Building"".",https://api.congress.gov/v3/bill/112/hr/3276?format=xml
1905,HR,112,Iran Threat Reduction and Syria Human Rights Act of 2012,https://api.congress.gov/v3/bill/112/hr/1905?format=xml
1560,HR,112,To amend the Ysleta del Sur Pueblo and Alabama and Coushatta Indian Tribes of Texas Restoration Act to allow the Ysleta del Sur Pueblo Tribe to determine blood quantum requirement for membership in that tribe.,https://api.congress.gov/v3/bill/112/hr/1560?format=xml
1369,HR,112,"To designate the facility of the United States Postal Service located at 1021 Pennsylvania Avenue in Hartshorne, Oklahoma, as the ""Warren Lindley Post Office"".",https://api.congress.gov/v3/bill/112/hr/1369?format=xml
5872,HR,112,Sequestration Transparency Act of 2012,https://api.congress.gov/v3/bill/112/hr/5872?format=xml
1627,HR,112,Honoring America's Veterans and Caring for Camp Lejeune Families Act of 2012,https://api.congress.gov/v3/bill/112/hr/1627?format=xml
2527,HR,112,National Baseball Hall of Fame Commemorative Coin Act,https://api.congress.gov/v3/bill/112/hr/2527?format=xml
