Number,Type,Congress,Title,Url
34,SJRES,115,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Communications Commission relating to ""Protecting the Privacy of Customers of Broadband and Other Telecommunications Services"".",https://api.congress.gov/v3/bill/115/sjres/34?format=xml
83,HJRES,115,"Disapproving the rule submitted by the Department of Labor relating to ""Clarification of Employer's Continuing Obligation to Make and Maintain an Accurate Record of Each Recordable Injury and Illness"".",https://api.congress.gov/v3/bill/115/hjres/83?format=xml
1094,S,115,Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017,https://api.congress.gov/v3/bill/115/s/1094?format=xml
657,HR,115,Follow the Rules Act,https://api.congress.gov/v3/bill/115/hr/657?format=xml
375,HR,115,"To designate the Federal building and United States courthouse located at 719 Church Street in Nashville, Tennessee, as the ""Fred D. Thompson Federal Building and United States Courthouse"".",https://api.congress.gov/v3/bill/115/hr/375?format=xml
69,HJRES,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Department of the Interior relating to ""Non-Subsistence Take of Wildlife, and Public Participation and Closure Procedures, on National Wildlife Refuges in Alaska"".",https://api.congress.gov/v3/bill/115/hjres/69?format=xml
366,HR,115,DHS SAVE Act,https://api.congress.gov/v3/bill/115/hr/366?format=xml
583,S,115,American Law Enforcement Heroes Act of 2017,https://api.congress.gov/v3/bill/115/s/583?format=xml
419,S,115,Public Safety Officers' Benefits Improvement Act of 2017,https://api.congress.gov/v3/bill/115/s/419?format=xml
66,HJRES,115,Disapproving the rule submitted by the Department of Labor relating to savings arrangements established by States for non-governmental employees.,https://api.congress.gov/v3/bill/115/hjres/66?format=xml
274,HR,115,Modernizing Government Travel Act,https://api.congress.gov/v3/bill/115/hr/274?format=xml
496,S,115,"A bill to repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled ""Metropolitan Planning Organization Coordination and Planning Area Reform"".",https://api.congress.gov/v3/bill/115/s/496?format=xml
534,HR,115,U.S. Wants to Compete for a World Expo Act,https://api.congress.gov/v3/bill/115/hr/534?format=xml
1228,HR,115,"To provide for the appointment of members of the Board of Directors of the Office of Compliance to replace members whose terms expire during 2017, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/1228?format=xml
1,SJRES,115,A joint resolution approving the location of a memorial to commemorate and honor the members of the Armed Forces who served on active duty in support of Operation Desert Storm or Operation Desert Shield.,https://api.congress.gov/v3/bill/115/sjres/1?format=xml
42,HJRES,115,Disapproving the rule submitted by the Department of Labor relating to drug testing of unemployment compensation applicants.,https://api.congress.gov/v3/bill/115/hjres/42?format=xml
1362,HR,115,"To name the Department of Veterans Affairs community-based outpatient clinic in Pago Pago, American Samoa, the Faleomavaega Eni Fa'aua'a Hunkin VA Clinic.",https://api.congress.gov/v3/bill/115/hr/1362?format=xml
305,S,115,Vietnam War Veterans Recognition Act of 2017,https://api.congress.gov/v3/bill/115/s/305?format=xml
58,HJRES,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to teacher preparation issues.",https://api.congress.gov/v3/bill/115/hjres/58?format=xml
57,HJRES,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to accountability and State plans under the Elementary and Secondary Education Act of 1965.",https://api.congress.gov/v3/bill/115/hjres/57?format=xml
44,HJRES,115,"Disapproving the rule submitted by the Department of the Interior relating to Bureau of Land Management regulations that establish the procedures used to prepare, revise, or amend land use plans pursuant to the Federal Land Policy and Management Act of 1976.",https://api.congress.gov/v3/bill/115/hjres/44?format=xml
37,HJRES,115,"Disapproving the rule submitted by the Department of Defense, the General Services Administration, and the National Aeronautics and Space Administration relating to the Federal Acquisition Regulation.",https://api.congress.gov/v3/bill/115/hjres/37?format=xml
72,HR,115,GAO Access and Oversight Act of 2017,https://api.congress.gov/v3/bill/115/hr/72?format=xml
84,S,115,A bill to provide for an exception to a limitation against appointment of persons as Secretary of Defense within seven years of relief from active duty as a regular commissioned officer of the Armed Forces.,https://api.congress.gov/v3/bill/115/s/84?format=xml
39,HR,115,TALENT Act of 2017,https://api.congress.gov/v3/bill/115/hr/39?format=xml
2611,HR,115,Little Rock Central High School National Historic Site Boundary Modification Act,https://api.congress.gov/v3/bill/115/hr/2611?format=xml
954,HR,115,"To remove the use restrictions on certain land transferred to Rockingham County, Virginia, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/954?format=xml
518,HR,115,EPS Improvement Act of 2017,https://api.congress.gov/v3/bill/115/hr/518?format=xml
2331,HR,115,Connected Government Act,https://api.congress.gov/v3/bill/115/hr/2331?format=xml
2228,HR,115,Law Enforcement Mental Health and Wellness Act of 2017,https://api.congress.gov/v3/bill/115/hr/2228?format=xml
2142,HR,115,INTERDICT Act,https://api.congress.gov/v3/bill/115/hr/2142?format=xml
863,HR,115,"To facilitate the addition of park administration at the Coltsville National Historical Park, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/863?format=xml
699,HR,115,Mount Hood Cooper Spur Land Exchange Clarification Act,https://api.congress.gov/v3/bill/115/hr/699?format=xml
381,HR,115,"To designate a mountain in the John Muir Wilderness of the Sierra National Forest as ""Sky Point"".",https://api.congress.gov/v3/bill/115/hr/381?format=xml
267,HR,115,"Martin Luther King, Jr. National Historical Park Act of 2017",https://api.congress.gov/v3/bill/115/hr/267?format=xml
1766,S,115,SAFER Act of 2017,https://api.congress.gov/v3/bill/115/s/1766?format=xml
1532,S,115,No Human Trafficking on Our Roads Act,https://api.congress.gov/v3/bill/115/s/1532?format=xml
1393,S,115,Jobs for Our Heroes Act,https://api.congress.gov/v3/bill/115/s/1393?format=xml
1927,HR,115,African American Civil Rights Network Act of 2017,https://api.congress.gov/v3/bill/115/hr/1927?format=xml
1306,HR,115,Western Oregon Tribal Fairness Act,https://api.congress.gov/v3/bill/115/hr/1306?format=xml
1242,HR,115,400 Years of African-American History Commission Act,https://api.congress.gov/v3/bill/115/hr/1242?format=xml
560,HR,115,"To amend the Delaware Water Gap National Recreation Area Improvement Act to provide access to certain vehicles serving residents of municipalities adjacent to the Delaware Water Gap National Recreation Area, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/560?format=xml
2273,S,115,A bill to extend the period during which vessels that are shorter than 79 feet in length and fishing vessels are not required to have a permit for discharges incidental to the normal operation of the vessel.,https://api.congress.gov/v3/bill/115/s/2273?format=xml
1536,S,115,Combating Human Trafficking in Commercial Vehicles Act,https://api.congress.gov/v3/bill/115/s/1536?format=xml
4661,HR,115,"United States Fire Administration, AFG, and SAFER Program Reauthorization Act of 2017",https://api.congress.gov/v3/bill/115/hr/4661?format=xml
1,HR,115,An Act to provide for reconciliation pursuant to titles II and V of the concurrent resolution on the budget for fiscal year 2018.,https://api.congress.gov/v3/bill/115/hr/1?format=xml
1370,HR,115,"An Act to amend the Homeland Security Act of 2002 to require the Secretary of Homeland Security to issue Department of Homeland Security-wide guidance and develop training programs as part of the Department of Homeland Security Blue Campaign, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/1370?format=xml
1266,S,115,Enhancing Veteran Care Act,https://api.congress.gov/v3/bill/115/s/1266?format=xml
371,S,115,"Department of State Authorities Act, Fiscal Year 2017, Improvements Act",https://api.congress.gov/v3/bill/115/s/371?format=xml
228,HR,115,"Indian Employment, Training and Related Services Consolidation Act of 2017",https://api.congress.gov/v3/bill/115/hr/228?format=xml
4374,HR,115,"To amend the Federal Food, Drug, and Cosmetic Act to authorize additional emergency uses for medical products to reduce deaths and severity of injuries caused by agents of war, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/4374?format=xml
442,S,115,National Aeronautics and Space Administration Transition Authorization Act of 2017,https://api.congress.gov/v3/bill/115/s/442?format=xml
609,HR,115,"To designate the Department of Veterans Affairs health care center in Center Township, Butler County, Pennsylvania, as the ""Abie Abraham VA Clinic"".",https://api.congress.gov/v3/bill/115/hr/609?format=xml
40,HJRES,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Social Security Administration relating to Implementation of the NICS Improvement Amendments Act of 2007.",https://api.congress.gov/v3/bill/115/hjres/40?format=xml
244,HR,115,"Consolidated Appropriations Act, 2017",https://api.congress.gov/v3/bill/115/hr/244?format=xml
99,HJRES,115,"Making further continuing appropriations for fiscal year 2017, and for other purposes.",https://api.congress.gov/v3/bill/115/hjres/99?format=xml
36,SJRES,115,A joint resolution providing for the appointment of Roger W. Ferguson as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/115/sjres/36?format=xml
35,SJRES,115,A joint resolution providing for the appointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/115/sjres/35?format=xml
30,SJRES,115,A joint resolution providing for the reappointment of Steve Case as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/115/sjres/30?format=xml
321,HR,115,"Inspiring the Next Space Pioneers, Innovators, Researchers, and Explorers (INSPIRE) Women Act",https://api.congress.gov/v3/bill/115/hr/321?format=xml
544,S,115,"A bill to amend the Veterans Access, Choice, and Accountability Act of 2014 to modify the termination date for the Veterans Choice Program, and for other purposes.",https://api.congress.gov/v3/bill/115/s/544?format=xml
2810,HR,115,National Defense Authorization Act for Fiscal Year 2018,https://api.congress.gov/v3/bill/115/hr/2810?format=xml
123,HJRES,115,"Making further continuing appropriations for fiscal year 2018, and for other purposes.",https://api.congress.gov/v3/bill/115/hjres/123?format=xml
3949,HR,115,VALOR Act,https://api.congress.gov/v3/bill/115/hr/3949?format=xml
3243,HR,115,FITARA Enhancement Act of 2017,https://api.congress.gov/v3/bill/115/hr/3243?format=xml
1679,HR,115,"FEMA Accountability, Modernization and Transparency Act of 2017",https://api.congress.gov/v3/bill/115/hr/1679?format=xml
1545,HR,115,VA Prescription Data Accountability Act 2017,https://api.congress.gov/v3/bill/115/hr/1545?format=xml
194,HR,115,Federal Agency Mail Management Act of 2017,https://api.congress.gov/v3/bill/115/hr/194?format=xml
3031,HR,115,TSP Modernization Act of 2017,https://api.congress.gov/v3/bill/115/hr/3031?format=xml
304,HR,115,Protecting Patient Access to Emergency Medications Act of 2017,https://api.congress.gov/v3/bill/115/hr/304?format=xml
782,S,115,PROTECT Our Children Act of 2017,https://api.congress.gov/v3/bill/115/s/782?format=xml
1617,S,115,"Javier Vega, Jr. Memorial Act of 2017",https://api.congress.gov/v3/bill/115/s/1617?format=xml
920,S,115,National Clinical Care Commission Act,https://api.congress.gov/v3/bill/115/s/920?format=xml
504,S,115,Asia-Pacific Economic Cooperation Business Travel Cards Act of 2017,https://api.congress.gov/v3/bill/115/s/504?format=xml
190,S,115,Power And Security Systems (PASS) Act,https://api.congress.gov/v3/bill/115/s/190?format=xml
2989,HR,115,Frederick Douglass Bicentennial Commission Act,https://api.congress.gov/v3/bill/115/hr/2989?format=xml
1616,HR,115,Strengthening State and Local Cyber Crime Fighting Act of 2017,https://api.congress.gov/v3/bill/115/hr/1616?format=xml
1329,HR,115,Veterans' Compensation Cost-of-Living Adjustment Act of 2017,https://api.congress.gov/v3/bill/115/hr/1329?format=xml
111,HJRES,115,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to ""Arbitration Agreements"".",https://api.congress.gov/v3/bill/115/hjres/111?format=xml
585,S,115,Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017,https://api.congress.gov/v3/bill/115/s/585?format=xml
2266,HR,115,"Making additional supplemental appropriations for disaster relief requirements for the fiscal year ending September 30, 2018, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/2266?format=xml
652,S,115,Early Hearing Detection and Intervention Act of 2017,https://api.congress.gov/v3/bill/115/s/652?format=xml
178,S,115,Elder Abuse Prevention and Prosecution Act,https://api.congress.gov/v3/bill/115/s/178?format=xml
1117,HR,115,To require the Administrator of the Federal Emergency Management Agency to submit a report regarding certain plans regarding assistance to applicants and grantees during the response to an emergency or disaster.,https://api.congress.gov/v3/bill/115/hr/1117?format=xml
1141,S,115,"Women, Peace, and Security Act of 2017",https://api.congress.gov/v3/bill/115/s/1141?format=xml
810,S,115,"A bill to facilitate construction of a bridge on certain property in Christian County, Missouri, and for other purposes.",https://api.congress.gov/v3/bill/115/s/810?format=xml
327,S,115,Fair Access to Investment Research Act of 2017,https://api.congress.gov/v3/bill/115/s/327?format=xml
2519,HR,115,The American Legion 100th Anniversary Commemorative Coin Act,https://api.congress.gov/v3/bill/115/hr/2519?format=xml
1866,S,115,"Hurricanes Harvey, Irma, and Maria Education Relief Act of 2017",https://api.congress.gov/v3/bill/115/s/1866?format=xml
3823,HR,115,Disaster Tax Relief and Airport and Airway Extension Act of 2017,https://api.congress.gov/v3/bill/115/hr/3823?format=xml
3819,HR,115,Department of Veterans Affairs Expiring Authorities Act of 2017,https://api.congress.gov/v3/bill/115/hr/3819?format=xml
3110,HR,115,Financial Stability Oversight Council Insurance Member Continuity Act,https://api.congress.gov/v3/bill/115/hr/3110?format=xml
1616,S,115,Bob Dole Congressional Gold Medal Act,https://api.congress.gov/v3/bill/115/s/1616?format=xml
624,HR,115,Social Security Number Fraud Prevention Act of 2017,https://api.congress.gov/v3/bill/115/hr/624?format=xml
49,SJRES,115,"A joint resolution condemning the violence and domestic terrorist attack that took place during events between August 11 and August 12, 2017, in Charlottesville, Virginia, recognizing the first responders who lost their lives while monitoring the events, offering deepest condolences to the families and friends of those individuals who were killed and deepest sympathies and support to those individuals who were injured by the violence, expressing support for the Charlottesville community, rejecting White nationalists, White supremacists, the Ku Klux Klan, neo-Nazis, and other hate groups, and urging the President and the President's Cabinet to use all available resources to address the threats posed by those groups.",https://api.congress.gov/v3/bill/115/sjres/49?format=xml
3732,HR,115,Emergency Aid to American Survivors of Hurricanes Irma and Jose Overseas Act,https://api.congress.gov/v3/bill/115/hr/3732?format=xml
601,HR,115,"Continuing Appropriations Act, 2018 and Supplemental Appropriations for Disaster Relief Requirements Act, 2017",https://api.congress.gov/v3/bill/115/hr/601?format=xml
255,HR,115,Promoting Women in Entrepreneurship Act,https://api.congress.gov/v3/bill/115/hr/255?format=xml
76,HJRES,115,"Granting the consent and approval of Congress for the Commonwealth of Virginia, the State of Maryland, and the District of Columbia to enter into a compact relating to the establishment of the Washington Metrorail Safety Commission.",https://api.congress.gov/v3/bill/115/hjres/76?format=xml
339,HR,115,Northern Mariana Islands Economic Expansion Act,https://api.congress.gov/v3/bill/115/hr/339?format=xml
2430,HR,115,FDA Reauthorization Act of 2017,https://api.congress.gov/v3/bill/115/hr/2430?format=xml
873,HR,115,Global War on Terrorism War Memorial Act,https://api.congress.gov/v3/bill/115/hr/873?format=xml
510,HR,115,Rapid DNA Act of 2017,https://api.congress.gov/v3/bill/115/hr/510?format=xml
374,HR,115,"To remove the sunset provision of section 203 of Public Law 105-384, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/374?format=xml
38,HJRES,115,Disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule.,https://api.congress.gov/v3/bill/115/hjres/38?format=xml
1892,HR,115,Bipartisan Budget Act of 2018,https://api.congress.gov/v3/bill/115/hr/1892?format=xml
117,S,115,Alex Diekmann Peak Designation Act of 2017,https://api.congress.gov/v3/bill/115/s/117?format=xml
4641,HR,115,To authorize the President to award the Medal of Honor to John L. Canley for acts of valor during the Vietnam War while a member of the Marine Corps.,https://api.congress.gov/v3/bill/115/hr/4641?format=xml
1580,S,115,Protecting Girls' Access to Education in Vulnerable Settings Act,https://api.congress.gov/v3/bill/115/s/1580?format=xml
1158,S,115,Elie Wiesel Genocide and Atrocities Prevention Act of 2018,https://api.congress.gov/v3/bill/115/s/1158?format=xml
512,S,115,Nuclear Energy Innovation and Modernization Act,https://api.congress.gov/v3/bill/115/s/512?format=xml
7319,HR,115,"To amend the Federal Assets Sale and Transfer Act of 2016 to provide flexibility with respect to the leaseback of certain Federal real property, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/7319?format=xml
7318,HR,115,"To amend the Federal Assets Sale and Transfer Act of 2016 to ensure that the Public Buildings Reform Board has adequate time to carry out the responsibilities of the Board, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/7318?format=xml
7279,HR,115,Water Infrastructure Improvement Act,https://api.congress.gov/v3/bill/115/hr/7279?format=xml
4174,HR,115,Foundations for Evidence-Based Policymaking Act of 2018,https://api.congress.gov/v3/bill/115/hr/4174?format=xml
672,HR,115,Combating European Anti-Semitism Act of 2017,https://api.congress.gov/v3/bill/115/hr/672?format=xml
3661,S,115,75th Anniversary of World War II Commemoration Act,https://api.congress.gov/v3/bill/115/s/3661?format=xml
3456,S,115,"A bill to redesignate Hobe Sound National Wildlife Refuge as the Nathaniel P. Reed Hobe Sound National Wildlife Refuge, and for other purposes.",https://api.congress.gov/v3/bill/115/s/3456?format=xml
6602,HR,115,"To reauthorize the New Jersey Coastal Heritage Trail Route, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/6602?format=xml
5636,HR,115,Flatside Wilderness Enhancement Act,https://api.congress.gov/v3/bill/115/hr/5636?format=xml
4689,HR,115,To authorize early repayment of obligations to the Bureau of Reclamation within the Northport Irrigation District in the State of Nebraska.,https://api.congress.gov/v3/bill/115/hr/4689?format=xml
3247,S,115,Women's Entrepreneurship and Economic Empowerment Act of 2018,https://api.congress.gov/v3/bill/115/s/3247?format=xml
1862,S,115,Trafficking Victims Protection Reauthorization Act of 2017,https://api.congress.gov/v3/bill/115/s/1862?format=xml
3191,S,115,Civil Rights Cold Case Records Collection Act of 2018,https://api.congress.gov/v3/bill/115/s/3191?format=xml
2200,HR,115,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act of 2018,https://api.congress.gov/v3/bill/115/hr/2200?format=xml
2961,S,115,Victims of Child Abuse Act Reauthorization Act of 2018,https://api.congress.gov/v3/bill/115/s/2961?format=xml
2200,S,115,National Integrated Drought Information System Reauthorization Act of 2018,https://api.congress.gov/v3/bill/115/s/2200?format=xml
3777,S,115,Forever GI Bill Housing Payment Fulfillment Act of 2018,https://api.congress.gov/v3/bill/115/s/3777?format=xml
3444,S,115,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs in Lake Charles, Louisiana, as the ""Douglas Fournet Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/115/s/3444?format=xml
3367,S,115,Department of Transportation Reports Harmonization Act,https://api.congress.gov/v3/bill/115/s/3367?format=xml
3031,S,115,Federal Personal Property Management Act of 2018,https://api.congress.gov/v3/bill/115/s/3031?format=xml
2896,S,115,JACK Act,https://api.congress.gov/v3/bill/115/s/2896?format=xml
2765,S,115,RBIC Advisers Relief Act of 2018,https://api.congress.gov/v3/bill/115/s/2765?format=xml
2679,S,115,Veterans Small Business Enhancement Act of 2018,https://api.congress.gov/v3/bill/115/s/2679?format=xml
2652,S,115,Stephen Michael Gleason Congressional Gold Medal Act,https://api.congress.gov/v3/bill/115/s/2652?format=xml
2276,S,115,GAO-IG Act,https://api.congress.gov/v3/bill/115/s/2276?format=xml
6287,HR,115,9/11 Memorial Act,https://api.congress.gov/v3/bill/115/hr/6287?format=xml
3460,HR,115,"To designate the United States courthouse located at 323 East Chapel Hill Street in Durham, North Carolina, as the ""John Hervey Wheeler United States Courthouse"".",https://api.congress.gov/v3/bill/115/hr/3460?format=xml
1660,HR,115,Global Health Innovation Act of 2017,https://api.congress.gov/v3/bill/115/hr/1660?format=xml
3530,S,115,Museum and Library Services Act of 2018,https://api.congress.gov/v3/bill/115/s/3530?format=xml
2736,S,115,Asia Reassurance Initiative Act of 2018,https://api.congress.gov/v3/bill/115/s/2736?format=xml
2278,S,115,State Offices of Rural Health Reauthorization Act of 2018,https://api.congress.gov/v3/bill/115/s/2278?format=xml
2248,S,115,Veterans Benefits and Transition Act of 2018,https://api.congress.gov/v3/bill/115/s/2248?format=xml
2076,S,115,BOLD Infrastructure for Alzheimer's Act,https://api.congress.gov/v3/bill/115/s/2076?format=xml
1520,S,115,Modernizing Recreational Fisheries Management Act of 2018,https://api.congress.gov/v3/bill/115/s/1520?format=xml
943,S,115,Johnson-O'Malley Supplemental Indian Education Program Modernization Act,https://api.congress.gov/v3/bill/115/s/943?format=xml
7,S,115,NASA Enhanced Use Leasing Extension Act of 2018,https://api.congress.gov/v3/bill/115/s/7?format=xml
5509,HR,115,"Innovations in Mentoring, Training, and Apprenticeships Act",https://api.congress.gov/v3/bill/115/hr/5509?format=xml
5075,HR,115,Ashanti Alert Act of 2018,https://api.congress.gov/v3/bill/115/hr/5075?format=xml
4227,HR,115,Vehicular Terrorism Prevention Act of 2018,https://api.congress.gov/v3/bill/115/hr/4227?format=xml
2606,HR,115,Stigler Act Amendments of 2018,https://api.congress.gov/v3/bill/115/hr/2606?format=xml
767,HR,115,SOAR to Health and Wellness Act of 2018,https://api.congress.gov/v3/bill/115/hr/767?format=xml
3749,S,115,Congressional Accountability Act of 1995 Reform Act,https://api.congress.gov/v3/bill/115/s/3749?format=xml
3628,S,115,National Flood Insurance Program Extension Act,https://api.congress.gov/v3/bill/115/s/3628?format=xml
3170,S,115,CyberTipline Modernization Act of 2018,https://api.congress.gov/v3/bill/115/s/3170?format=xml
2511,S,115,CENOTE Act of 2018,https://api.congress.gov/v3/bill/115/s/2511?format=xml
1312,S,115,Trafficking Victims Protection Act of 2017,https://api.congress.gov/v3/bill/115/s/1312?format=xml
1311,S,115,Abolish Human Trafficking Act of 2017,https://api.congress.gov/v3/bill/115/s/1311?format=xml
756,S,115,First Step Act of 2018,https://api.congress.gov/v3/bill/115/s/756?format=xml
7327,HR,115,SECURE Technology Act,https://api.congress.gov/v3/bill/115/hr/7327?format=xml
7243,HR,115,"To amend Public Law 115-217 to change the address of the postal facility designated by such Public Law in honor of Sergeant First Class Alwyn Crendall Cashe, and for other purposes.",https://api.congress.gov/v3/bill/115/hr/7243?format=xml
7230,HR,115,"To designate the facility of the United States Postal Service located at 226 West Main Street in Lake City, South Carolina, as the ""Postmaster Frazier B. Baker Post Office"".",https://api.congress.gov/v3/bill/115/hr/7230?format=xml
7213,HR,115,Countering Weapons of Mass Destruction Act of 2018,https://api.congress.gov/v3/bill/115/hr/7213?format=xml
7120,HR,115,To amend the Federal Election Campaign Act of 1971 to extend through 2023 the authority of the Federal Election Commission to impose civil money penalties on the basis of a schedule of penalties established and published by the Commission.,https://api.congress.gov/v3/bill/115/hr/7120?format=xml
6964,HR,115,Juvenile Justice Reform Act of 2018,https://api.congress.gov/v3/bill/115/hr/6964?format=xml
6930,HR,115,"To designate the facility of the United States Postal Service located at 10 Miller Street in Plattsburgh, New York, as the ""Ross Bouyea Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6930?format=xml
6893,HR,115,Secret Service Overtime Pay Extension Act,https://api.congress.gov/v3/bill/115/hr/6893?format=xml
6831,HR,115,"To designate the facility of the United States Postal Service located at 35 West Main Street in Frisco, Colorado, as the ""Patrick E. Mahany, Jr., Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6831?format=xml
6780,HR,115,"To designate the facility of the United States Postal Service located at 7521 Paula Drive in Tampa, Florida, as the ""Major Andreas O'Keeffe Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6780?format=xml
6655,HR,115,"To designate the facility of the United States Postal Service located at 44160 State Highway 299 East Suite 1 in McArthur, California, as the ""Janet Lucille Oilar Post Office"".",https://api.congress.gov/v3/bill/115/hr/6655?format=xml
6628,HR,115,"To designate the facility of the United States Postal Service located at 4301 Northeast 4th Street in Renton, Washington, as the ""James Marshall 'Jimi' Hendrix Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6628?format=xml
6621,HR,115,"To designate the facility of the United States Postal Service located at 530 East Main Street in Johnson City, Tennessee, as the ""Major Homer L. Pease Post Office"".",https://api.congress.gov/v3/bill/115/hr/6621?format=xml
6615,HR,115,Traumatic Brain Injury Program Reauthorization Act of 2018,https://api.congress.gov/v3/bill/115/hr/6615?format=xml
6591,HR,115,"To designate the facility of the United States Postal Service located at 501 South Kirkman Road in Orlando, Florida, as the ""Napoleon 'Nap' Ford Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6591?format=xml
6513,HR,115,"To designate the facility of the United States Postal Service located at 1110 West Market Street in Athens, Alabama, as the ""Judge James E. Horton, Jr. Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6513?format=xml
6428,HR,115,Frank Leone Post Office Act,https://api.congress.gov/v3/bill/115/hr/6428?format=xml
6405,HR,115,"To designate the facility of the United States Postal Service located at 2801 Mitchell Road in Ceres, California, as the ""Lance Corporal Juana Navarro Arellano Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6405?format=xml
6400,HR,115,United States Ports of Entry Threat and Operational Review Act,https://api.congress.gov/v3/bill/115/hr/6400?format=xml
6348,HR,115,Small Business ACE Act,https://api.congress.gov/v3/bill/115/hr/6348?format=xml
6347,HR,115,7(a) Real Estate Appraisal Harmonization Act,https://api.congress.gov/v3/bill/115/hr/6347?format=xml
6335,HR,115,"To designate the facility of the United States Postal Service located at 322 Main Street in Oakville, Connecticut, as the ""Oakville Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/115/hr/6335?format=xml
6227,HR,115,National Quantum Initiative Act,https://api.congress.gov/v3/bill/115/hr/6227?format=xml
6217,HR,115,"To designate the facility of the United States Postal Service located at 241 N 4th Street in Grand Junction, Colorado, as the ""Deputy Sheriff Derek Geer Post Office Building"".",https://api.congress.gov/v3/bill/115/hr/6217?format=xml
